10000 INGIND35 50
59374 56 BIO10
59375 33 MAT01
59376 65 MAT01
59377 94 INF01
59378 70 INGIND35
59379 55 AGR03
59380 76 MED18
59381 98 CHIM02
59382 27 INF01
59383 92 CHIM02
59384 61 INF01
59385 43 FIS01
59386 71 CHIM02
59387 43 BIO10
59388 51 AGR03
59389 4 BIO10
59390 59 FIS01
59391 27 IINF05
59392 47 FIS01
59393 100 MAT01
59394 80 INF01
59395 26 MED18
59396 59 MED18
59397 37 INF01
59398 16 IINF04
59399 62 MAT01
59400 78 BIO10
59401 71 BIO10
59402 72 INF01
59403 52 CHIM02
59404 71 AGR03
59405 22 FIS01
59406 4 AGR03
59407 16 INGIND35
59408 38 INGIND35
59409 61 MED18
59410 66 MAT01
59411 38 INF01
59412 44 MAT01
59413 55 INF01
59414 7 INGIND35
59415 79 BIO10
59416 85 IINF05
59417 71 IINF04
59418 21 FIS01
59419 65 IINF04
59420 54 BIO10
59421 9 MAT01
59422 30 AGR03
59423 88 IINF04
59424 36 IINF04
59425 32 CHIM02
59426 60 AGR03
59427 11 MED18
59428 77 MAT01
59429 96 CHIM02
59430 81 CHIM02
59431 37 INGIND35
59432 29 CHIM02
59433 57 INGIND35
59434 15 INF01
59435 90 MED18
59436 4 BIO10
59437 74 IINF04
59438 100 INGIND35
59439 16 INF01
59440 94 AGR03
59441 80 IINF04
59442 2 FIS01
59443 16 MED18
59444 83 INGIND35
59445 70 AGR03
59446 85 MED18
59447 19 MED18
59448 37 FIS01
59449 59 IINF05
59450 76 MED18
59451 59 INGIND35
59452 92 MED18
59453 11 BIO10
59454 91 FIS01
59455 23 FIS01
59456 80 BIO10
59457 47 MED18
59458 58 IINF04
59459 49 INF01
59460 27 FIS01
59461 15 INF01
59462 96 AGR03
59463 31 FIS01
59464 61 FIS01
59465 54 CHIM02
59466 7 IINF04
59467 24 BIO10
59468 1 FIS01
59469 34 IINF04
59470 20 BIO10
59471 70 FIS01
59472 41 FIS01
59473 21 MED18
59474 90 MED18
59475 47 MED18
59476 56 FIS01
59477 87 CHIM02
59478 88 INGIND35
59479 19 BIO10
59480 64 INF01
59481 58 MAT01
59482 66 AGR03
59483 81 CHIM02
59484 48 FIS01
59485 55 INF01
59486 30 CHIM02
59487 9 CHIM02
59488 74 CHIM02
59489 87 INGIND35
59490 23 IINF05
59491 31 IINF05
59492 15 FIS01
59493 38 INGIND35
59494 74 INF01
59495 57 IINF04
59496 71 MAT01
59497 40 IINF04
59498 18 INF01
59499 20 IINF05
59500 47 IINF04
59501 39 CHIM02
59502 56 IINF05
59503 52 BIO10
59504 96 MAT01
59505 53 MAT01
59506 53 MAT01
59507 45 CHIM02
59508 47 FIS01
59509 26 INF01
59510 85 INF01
59511 43 MAT01
59512 58 MAT01
59513 11 INGIND35
59514 20 CHIM02
59515 52 CHIM02
59516 89 IINF05
59517 73 MAT01
59518 46 IINF05
59519 18 INGIND35
59520 47 CHIM02
59521 33 INGIND35
59522 10 FIS01
59523 10 FIS01
59524 13 BIO10
59525 87 BIO10
59526 34 MED18
59527 71 AGR03
59528 83 FIS01
59529 50 MED18
59530 3 INGIND35
59531 66 IINF04
59532 93 FIS01
59533 24 BIO10
59534 37 MAT01
59535 64 MED18
59536 31 IINF04
59537 55 MAT01
59538 37 IINF04
59539 74 BIO10
59540 61 FIS01
59541 82 BIO10
59542 70 IINF04
59543 68 INF01
59544 81 INF01
59545 29 INF01
59546 29 IINF05
59547 40 MED18
59548 65 BIO10
59549 30 AGR03
59550 69 IINF05
59551 100 INGIND35
59552 32 MED18
59553 22 IINF05
59554 54 CHIM02
59555 71 CHIM02
59556 15 INF01
59557 21 IINF04
59558 82 IINF05
59559 19 FIS01
59560 11 INGIND35
59561 67 INF01
59562 8 IINF04
59563 100 INF01
59564 44 MED18
59565 75 IINF04
59566 7 INF01
59567 13 CHIM02
59568 27 MED18
59569 35 BIO10
59570 86 IINF04
59571 88 BIO10
59572 10 AGR03
59573 75 IINF05
59574 88 AGR03
59575 42 BIO10
59576 2 MAT01
59577 18 MAT01
59578 11 BIO10
59579 36 INGIND35
59580 5 FIS01
59581 45 MED18
59582 52 INGIND35
59583 17 AGR03
59584 48 MAT01
59585 21 BIO10
59586 71 IINF05
59587 9 AGR03
59588 49 MAT01
59589 86 INGIND35
59590 47 IINF05
59591 49 BIO10
59592 44 INF01
59593 72 AGR03
59594 16 INF01
59595 79 AGR03
59596 36 INF01
59597 88 AGR03
59598 70 MAT01
59599 3 CHIM02
59600 48 FIS01
59601 46 FIS01
59602 38 CHIM02
59603 51 CHIM02
59604 55 BIO10
59605 13 IINF05
59606 1 BIO10
59607 91 MED18
59608 60 INF01
59609 68 AGR03
59610 84 MED18
59611 15 IINF05
59612 30 IINF04
59613 39 IINF04
59614 33 INF01
59615 4 CHIM02
59616 88 IINF04
59617 57 INGIND35
59618 51 FIS01
59619 70 FIS01
59620 28 CHIM02
59621 95 BIO10
59622 48 FIS01
59623 2 CHIM02
59624 92 IINF05
59625 63 INGIND35
59626 3 IINF04
59627 67 MAT01
59628 98 AGR03
59629 19 MED18
59630 39 FIS01
59631 89 CHIM02
59632 43 MED18
59633 92 BIO10
59634 52 MED18
59635 80 INGIND35
59636 95 IINF04
59637 32 MAT01
59638 50 CHIM02
59639 77 AGR03
59640 87 INGIND35
59641 86 CHIM02
59642 29 MED18
59643 53 INGIND35
59644 3 AGR03
59645 97 AGR03
59646 18 AGR03
59647 87 INF01
59648 88 INGIND35
59649 39 AGR03
59650 51 CHIM02
59651 21 MAT01
59652 12 MAT01
59653 68 AGR03
59654 12 IINF05
59655 94 IINF04
59656 35 INGIND35
59657 55 INGIND35
59658 13 BIO10
59659 13 IINF05
59660 6 MED18
59661 38 INF01
59662 37 MED18
59663 59 FIS01
59664 65 MAT01
59665 97 INF01
59666 67 BIO10
59667 60 FIS01
59668 62 IINF05
59669 37 INGIND35
59670 74 CHIM02
59671 85 MED18
59672 91 INGIND35
59673 42 BIO10
59674 85 BIO10
59675 88 INF01
59676 74 BIO10
59677 16 IINF05
59678 81 MAT01
59679 81 INF01
59680 21 MAT01
59681 81 BIO10
59682 51 IINF05
59683 93 IINF04
59684 66 FIS01
59685 16 IINF05
59686 29 INF01
59687 30 BIO10
59688 64 BIO10
59689 81 IINF04
59690 81 CHIM02
59691 24 MAT01
59692 56 BIO10
59693 72 AGR03
59694 99 INGIND35
59695 20 MAT01
59696 33 MED18
59697 47 CHIM02
59698 1 INGIND35
59699 28 IINF04
59700 75 BIO10
59701 76 IINF05
59702 81 IINF05
59703 44 MAT01
59704 50 BIO10
59705 16 IINF05
59706 10 IINF05
59707 21 INF01
59708 3 MAT01
59709 52 INF01
59710 16 MAT01
59711 29 FIS01
59712 10 CHIM02
59713 91 MED18
59714 58 FIS01
59715 13 BIO10
59716 40 FIS01
59717 6 AGR03
59718 84 FIS01
59719 68 IINF04
59720 38 FIS01
59721 47 INGIND35
59722 14 FIS01
59723 39 AGR03
59724 99 INGIND35
59725 91 IINF04
59726 27 MAT01
59727 32 INF01
59728 38 MED18
59729 33 INGIND35
59730 78 MED18
59731 4 BIO10
59732 98 FIS01
59733 77 BIO10
59734 27 IINF04
59735 73 CHIM02
59736 26 MAT01
59737 44 BIO10
59738 21 MAT01
59739 23 MAT01
59740 87 IINF04
59741 60 INGIND35
59742 33 MAT01
59743 91 FIS01
59744 27 AGR03
59745 64 AGR03
59746 59 IINF05
59747 77 FIS01
59748 11 MED18
59749 56 MAT01
59750 39 MED18
59751 13 BIO10
59752 60 CHIM02
59753 96 IINF04
59754 99 IINF05
59755 63 MED18
59756 14 CHIM02
59757 31 MAT01
59758 83 CHIM02
59759 23 BIO10
59760 15 INF01
59761 55 INGIND35
59762 83 FIS01
59763 25 MAT01
59764 76 BIO10
59765 10 CHIM02
59766 82 INF01
59767 22 INF01
59768 12 INF01
59769 86 MAT01
59770 65 INF01
59771 79 INF01
59772 27 INF01
59773 24 IINF05
59774 47 INF01
59775 72 MAT01
59776 22 INGIND35
59777 74 INGIND35
59778 22 INF01
59779 44 AGR03
59780 15 BIO10
59781 22 MED18
59782 42 INGIND35
59783 64 BIO10
59784 47 MED18
59785 69 CHIM02
59786 92 IINF05
59787 96 IINF04
59788 36 MED18
59789 36 CHIM02
59790 89 BIO10
59791 43 IINF05
59792 6 CHIM02
59793 61 BIO10
59794 89 IINF04
59795 31 IINF04
59796 33 IINF04
59797 70 INF01
59798 81 MED18
59799 35 MED18
59800 73 IINF05
59801 21 IINF05
59802 62 IINF05
59803 6 CHIM02
59804 37 BIO10
59805 42 CHIM02
59806 76 MED18
59807 52 INF01
59808 91 BIO10
59809 13 IINF04
59810 64 MAT01
59811 53 INGIND35
59812 33 IINF04
59813 8 BIO10
59814 5 INF01
59815 87 CHIM02
59816 57 INF01
59817 62 FIS01
59818 44 FIS01
59819 87 FIS01
59820 78 IINF05
59821 76 INGIND35
59822 98 CHIM02
59823 25 CHIM02
59824 18 CHIM02
59825 7 FIS01
59826 68 MAT01
59827 79 FIS01
59828 4 INF01
59829 74 FIS01
59830 81 CHIM02
59831 80 MAT01
59832 6 MED18
59833 27 INF01
59834 92 INF01
59835 56 INF01
59836 29 BIO10
59837 95 INF01
59838 33 BIO10
59839 33 CHIM02
59840 77 MAT01
59841 4 MAT01
59842 41 AGR03
59843 19 CHIM02
59844 70 MED18
59845 57 MED18
59846 92 BIO10
59847 94 MED18
59848 12 IINF04
59849 82 IINF05
59850 57 INF01
59851 50 CHIM02
59852 66 MAT01
59853 87 IINF04
59854 25 IINF05
59855 65 MAT01
59856 78 BIO10
59857 52 AGR03
59858 46 BIO10
59859 28 MED18
59860 56 MED18
59861 2 IINF04
59862 1 AGR03
59863 47 IINF05
59864 39 INF01
59865 90 FIS01
59866 17 AGR03
59867 17 CHIM02
59868 7 AGR03
59869 11 IINF05
59870 56 CHIM02
59871 1 FIS01
59872 48 MAT01
59873 55 INGIND35
59874 20 INGIND35
59875 33 CHIM02
59876 93 CHIM02
59877 72 BIO10
59878 12 INF01
59879 51 CHIM02
59880 23 MED18
59881 84 AGR03
59882 16 INF01
59883 59 INF01
59884 36 IINF05
59885 51 INGIND35
59886 13 INF01
59887 37 IINF04
59888 24 CHIM02
59889 87 IINF04
59890 50 CHIM02
59891 52 BIO10
59892 12 MAT01
59893 46 MED18
59894 59 CHIM02
59895 88 IINF05
59896 7 FIS01
59897 99 BIO10
59898 36 IINF05
59899 60 IINF05
59900 21 FIS01
59901 22 CHIM02
59902 64 MED18
59903 68 INF01
59904 92 CHIM02
59905 31 FIS01
59906 67 MED18
59907 27 INGIND35
59908 62 CHIM02
59909 11 FIS01
59910 21 FIS01
59911 53 CHIM02
59912 29 IINF05
59913 19 BIO10
59914 65 MAT01
59915 97 INGIND35
59916 90 CHIM02
59917 89 FIS01
59918 96 INF01
59919 93 BIO10
59920 52 BIO10
59921 46 AGR03
59922 78 IINF04
59923 1 MED18
59924 12 IINF05
59925 66 INF01
59926 13 IINF05
59927 99 BIO10
59928 12 MED18
59929 22 BIO10
59930 26 BIO10
59931 64 INGIND35
59932 58 CHIM02
59933 44 IINF05
59934 45 CHIM02
59935 56 MED18
59936 45 FIS01
59937 57 CHIM02
59938 85 MAT01
59939 89 BIO10
59940 62 INF01
59941 63 MED18
59942 13 INGIND35
59943 5 FIS01
59944 69 MAT01
59945 2 IINF04
59946 94 IINF05
59947 61 AGR03
59948 18 MAT01
59949 91 IINF04
59950 37 INGIND35
59951 50 INF01
59952 7 MAT01
59953 82 INF01
59954 66 INF01
59955 62 MAT01
59956 33 MAT01
59957 55 BIO10
59958 78 IINF04
59959 49 IINF04
59960 87 BIO10
59961 41 INF01
59962 33 AGR03
59963 89 IINF05
59964 20 BIO10
59965 70 IINF04
59966 13 MAT01
59967 92 IINF05
59968 83 MAT01
59969 95 INF01
59970 76 IINF05
59971 40 IINF04
59972 59 FIS01
59973 92 IINF04
59974 72 AGR03
59975 95 MAT01
59976 94 BIO10
59977 94 MED18
59978 5 CHIM02
59979 10 IINF05
59980 80 BIO10
59981 63 MED18
59982 23 INGIND35
59983 43 BIO10
59984 8 IINF04
59985 45 IINF05
59986 100 MED18
59987 65 IINF05
59988 43 INGIND35
59989 39 CHIM02
59990 13 INF01
59991 29 AGR03
59992 80 CHIM02
59993 8 IINF04
59994 27 FIS01
59995 25 IINF04
59996 56 MED18
59997 69 INGIND35
59998 27 INF01
59999 91 CHIM02
60000 79 CHIM02
60001 45 INGIND35
60002 36 CHIM02
60003 5 INF01
60004 89 CHIM02
60005 97 INGIND35
60006 26 AGR03
60007 67 MED18
60008 45 MAT01
60009 29 MAT01
60010 10 INGIND35
60011 20 AGR03
60012 61 MED18
60013 100 BIO10
60014 84 IINF04
60015 72 INF01
60016 8 IINF04
60017 59 FIS01
60018 14 IINF05
60019 98 AGR03
60020 74 IINF05
60021 41 MED18
60022 8 CHIM02
60023 21 INGIND35
60024 58 CHIM02
60025 93 AGR03
60026 49 CHIM02
60027 52 IINF05
60028 32 CHIM02
60029 99 AGR03
60030 16 IINF04
60031 43 INF01
60032 74 CHIM02
60033 55 INGIND35
60034 52 FIS01
60035 94 INF01
60036 72 INF01
60037 18 FIS01
60038 44 CHIM02
60039 36 CHIM02
60040 62 CHIM02
60041 73 AGR03
60042 24 BIO10
60043 70 AGR03
60044 63 INGIND35
60045 52 IINF05
60046 94 BIO10
60047 69 MAT01
60048 18 CHIM02
60049 57 BIO10
60050 67 CHIM02
60051 39 INF01
60052 85 INF01
60053 60 AGR03
60054 78 CHIM02
60055 45 IINF04
60056 93 IINF05
60057 40 IINF04
60058 93 BIO10
60059 91 MED18
60060 98 INF01
60061 89 MAT01
60062 70 AGR03
60063 35 MAT01
60064 4 FIS01
60065 62 INF01
60066 65 IINF04
60067 99 CHIM02
60068 72 CHIM02
60069 93 MED18
60070 97 FIS01
60071 74 INF01
60072 20 FIS01
60073 38 IINF04
60074 46 IINF04
60075 90 CHIM02
60076 48 CHIM02
60077 12 IINF05
60078 28 FIS01
60079 41 AGR03
60080 16 IINF05
60081 93 CHIM02
60082 3 MAT01
60083 52 INF01
60084 4 FIS01
60085 34 IINF05
60086 13 BIO10
60087 32 MED18
60088 39 MAT01
60089 66 BIO10
60090 62 MED18
60091 5 IINF05
60092 36 INGIND35
60093 54 INF01
60094 9 IINF05
60095 80 CHIM02
60096 56 IINF05
60097 35 INGIND35
60098 73 MED18
60099 14 BIO10
60100 86 CHIM02
60101 57 MAT01
60102 38 IINF04
60103 33 INGIND35
60104 62 MAT01
60105 51 INF01
60106 64 IINF04
60107 21 IINF05
60108 52 IINF04
60109 81 AGR03
60110 52 CHIM02
60111 46 IINF04
60112 43 FIS01
60113 40 MAT01
60114 23 MAT01
60115 45 FIS01
60116 14 AGR03
60117 69 IINF05
60118 40 FIS01
60119 80 IINF05
60120 5 IINF05
60121 67 INF01
60122 71 INF01
60123 85 INGIND35
60124 47 CHIM02
60125 10 MED18
60126 92 INF01
60127 50 INF01
60128 7 FIS01
60129 65 FIS01
60130 32 BIO10
60131 99 AGR03
60132 35 INGIND35
60133 7 AGR03
60134 53 IINF04
60135 13 FIS01
60136 70 MAT01
60137 33 FIS01
60138 47 CHIM02
60139 45 FIS01
60140 49 AGR03
60141 48 MED18
60142 54 IINF04
60143 1 IINF05
60144 14 FIS01
60145 55 MAT01
60146 78 MAT01
60147 11 FIS01
60148 25 FIS01
60149 79 AGR03
60150 87 FIS01
60151 37 INGIND35
60152 65 BIO10
60153 9 IINF04
60154 9 IINF05
60155 41 BIO10
60156 29 FIS01
60157 95 INF01
60158 40 INF01
60159 55 AGR03
60160 59 CHIM02
60161 3 MAT01
60162 93 INF01
60163 11 AGR03
60164 67 AGR03
60165 83 INGIND35
60166 49 BIO10
60167 92 FIS01
60168 75 CHIM02
60169 90 IINF05
60170 89 MED18
60171 31 BIO10
60172 55 MAT01
60173 69 FIS01
60174 15 IINF04
60175 53 MED18
60176 100 IINF05
60177 79 MED18
60178 28 INGIND35
60179 98 BIO10
60180 99 IINF04
60181 74 MED18
60182 24 IINF05
60183 58 INGIND35
60184 12 MED18
60185 7 CHIM02
60186 58 CHIM02
60187 93 CHIM02
60188 38 FIS01
60189 18 INF01
60190 87 FIS01
60191 27 INF01
60192 59 AGR03
60193 1 CHIM02
60194 23 MAT01
60195 61 FIS01
60196 17 AGR03
60197 39 CHIM02
60198 25 IINF05
60199 43 IINF04
60200 3 AGR03
60201 53 INGIND35
60202 78 CHIM02
60203 50 FIS01
60204 34 BIO10
60205 5 MAT01
60206 89 IINF04
60207 54 MAT01
60208 70 FIS01
60209 63 MED18
60210 99 IINF04
60211 15 INF01
60212 84 IINF05
60213 40 BIO10
60214 51 MAT01
60215 100 IINF05
60216 44 INGIND35
60217 22 MED18
60218 35 INGIND35
60219 79 BIO10
60220 59 IINF05
60221 16 CHIM02
60222 50 MAT01
60223 87 IINF05
60224 73 INF01
60225 2 IINF05
60226 93 MED18
60227 31 AGR03
60228 48 MED18
60229 23 MED18
60230 51 IINF05
60231 56 MED18
60232 96 FIS01
60233 55 BIO10
60234 91 INF01
60235 46 MED18
60236 41 AGR03
60237 45 FIS01
60238 59 INGIND35
60239 74 IINF04
60240 56 MED18
60241 37 IINF05
60242 85 IINF04
60243 37 IINF04
60244 89 INF01
60245 37 MED18
60246 6 BIO10
60247 69 IINF05
60248 99 INF01
60249 74 IINF04
60250 66 BIO10
60251 7 IINF04
60252 48 IINF05
60253 68 IINF04
60254 24 FIS01
60255 98 IINF04
60256 22 IINF05
60257 46 AGR03
60258 50 BIO10
60259 99 MAT01
60260 90 FIS01
60261 40 MAT01
60262 81 FIS01
60263 68 IINF04
60264 35 IINF04
60265 61 FIS01
60266 71 INGIND35
60267 20 INF01
60268 99 INGIND35
60269 18 AGR03
60270 44 CHIM02
60271 100 IINF04
60272 6 BIO10
60273 85 CHIM02
60274 75 MAT01
60275 99 MAT01
60276 48 INF01
60277 59 CHIM02
60278 92 FIS01
60279 5 BIO10
60280 76 MED18
60281 4 MAT01
60282 71 FIS01
60283 48 MAT01
60284 11 MED18
60285 94 INGIND35
60286 67 INF01
60287 84 MED18
60288 79 INF01
60289 56 BIO10
60290 21 AGR03
60291 40 IINF04
60292 28 MAT01
60293 51 INF01
60294 89 BIO10
60295 43 IINF05
60296 54 CHIM02
60297 62 MAT01
60298 91 MAT01
60299 16 IINF04
60300 80 MED18
60301 37 CHIM02
60302 26 AGR03
60303 54 MAT01
60304 26 INF01
60305 75 INF01
60306 51 AGR03
60307 51 IINF04
60308 50 IINF04
60309 57 INGIND35
60310 93 FIS01
60311 10 CHIM02
60312 2 INGIND35
60313 22 IINF04
60314 87 INF01
60315 8 MAT01
60316 70 MED18
60317 17 IINF05
60318 48 IINF04
60319 51 IINF05
60320 14 INGIND35
60321 1 AGR03
60322 46 CHIM02
60323 94 CHIM02
60324 83 FIS01
60325 56 IINF05
60326 11 MED18
60327 78 MED18
60328 16 FIS01
60329 97 IINF05
60330 64 MAT01
60331 79 CHIM02
60332 92 IINF04
60333 41 MED18
60334 22 MAT01
60335 78 MED18
60336 41 MAT01
60337 87 IINF04
60338 2 CHIM02
60339 14 FIS01
60340 83 IINF04
60341 83 INGIND35
60342 67 FIS01
60343 74 MAT01
60344 99 MED18
60345 23 MAT01
60346 45 INF01
60347 99 FIS01
60348 26 BIO10
60349 54 INF01
60350 33 FIS01
60351 3 CHIM02
60352 12 INGIND35
60353 52 MED18
60354 84 MAT01
60355 90 INF01
60356 97 FIS01
60357 11 MED18
60358 75 FIS01
60359 15 INGIND35
60360 26 MAT01
60361 61 IINF05
60362 88 BIO10
60363 23 INGIND35
60364 55 AGR03
60365 19 BIO10
60366 97 BIO10
60367 36 CHIM02
60368 66 IINF04
60369 91 INGIND35
60370 57 CHIM02
60371 33 INGIND35
60372 20 FIS01
60373 72 INF01
60374 12 INGIND35
60375 15 INGIND35
60376 94 INGIND35
60377 1 INF01
60378 92 BIO10
60379 100 AGR03
60380 27 IINF04
60381 18 INGIND35
60382 48 BIO10
60383 49 IINF04
60384 52 INGIND35
60385 84 INGIND35
60386 58 INF01
60387 94 IINF05
60388 95 INGIND35
60389 21 FIS01
60390 75 BIO10
60391 90 IINF05
60392 61 INGIND35
60393 62 INF01
60394 8 IINF04
60395 54 INF01
60396 34 MED18
60397 77 AGR03
60398 50 MED18
60399 66 AGR03
60400 26 INGIND35
60401 19 INF01
60402 72 IINF05
60403 36 INGIND35
60404 79 CHIM02
60405 52 AGR03
60406 62 MED18
60407 37 MAT01
60408 46 BIO10
60409 1 INF01
60410 98 FIS01
60411 39 CHIM02
60412 65 BIO10
60413 98 INGIND35
60414 7 FIS01
60415 55 INF01
60416 89 MAT01
60417 48 MAT01
60418 89 INGIND35
60419 19 IINF05
60420 5 FIS01
60421 67 MAT01
60422 37 AGR03
60423 26 INGIND35
60424 50 FIS01
60425 17 IINF05
60426 59 AGR03
60427 66 FIS01
60428 95 INGIND35
60429 7 BIO10
60430 79 MED18
60431 12 INF01
60432 46 INF01
60433 19 INGIND35
60434 97 INGIND35
60435 91 CHIM02
60436 7 IINF05
60437 35 BIO10
60438 54 BIO10
60439 58 IINF04
60440 33 INGIND35
60441 28 INF01
60442 12 CHIM02
60443 38 CHIM02
60444 67 IINF05
60445 76 MED18
60446 95 INGIND35
60447 100 FIS01
60448 63 IINF05
60449 60 FIS01
60450 41 FIS01
60451 18 MED18
60452 14 MAT01
60453 67 MED18
60454 91 AGR03
60455 93 BIO10
60456 89 INGIND35
60457 68 IINF04
60458 18 INGIND35
60459 49 IINF05
60460 51 INF01
60461 92 CHIM02
60462 50 INF01
60463 60 IINF05
60464 47 IINF04
60465 4 CHIM02
60466 3 MAT01
60467 89 INF01
60468 88 MAT01
60469 47 AGR03
60470 60 IINF04
60471 95 INGIND35
60472 53 CHIM02
60473 12 CHIM02
60474 57 FIS01
60475 69 INF01
60476 31 IINF04
60477 96 CHIM02
60478 84 INF01
60479 81 AGR03
60480 26 MAT01
60481 73 CHIM02
60482 45 MED18
60483 43 IINF05
60484 67 INGIND35
60485 89 BIO10
60486 46 INF01
60487 31 INGIND35
60488 44 BIO10
60489 18 IINF04
60490 60 MAT01
60491 43 CHIM02
60492 29 INGIND35
60493 6 MAT01
60494 70 INGIND35
60495 62 INF01
60496 13 MAT01
60497 52 IINF04
60498 7 IINF05
60499 55 CHIM02
60500 63 IINF05
60501 24 INF01
60502 13 INF01
60503 54 AGR03
60504 41 INF01
60505 12 IINF05
60506 45 IINF04
60507 47 INGIND35
60508 2 CHIM02
60509 98 IINF05
60510 43 IINF04
60511 67 INGIND35
60512 56 FIS01
60513 97 IINF04
60514 77 INGIND35
60515 14 FIS01
60516 22 MAT01
60517 6 BIO10
60518 49 IINF04
60519 61 IINF04
60520 40 INF01
60521 15 INF01
60522 53 FIS01
60523 18 INGIND35
60524 47 BIO10
60525 42 MAT01
60526 35 IINF05
60527 38 FIS01
60528 79 MAT01
60529 45 BIO10
60530 54 IINF04
60531 7 MED18
60532 17 CHIM02
60533 97 BIO10
60534 76 INGIND35
60535 68 IINF04
60536 52 AGR03
60537 82 CHIM02
60538 78 MAT01
60539 36 IINF05
60540 38 BIO10
60541 14 MED18
60542 44 IINF04
60543 5 FIS01
60544 37 IINF05
60545 28 FIS01
60546 24 MAT01
60547 72 CHIM02
60548 67 INGIND35
60549 86 BIO10
60550 7 AGR03
60551 35 INF01
60552 3 MED18
60553 53 IINF05
60554 20 MED18
60555 30 BIO10
60556 93 MAT01
60557 7 CHIM02
60558 6 IINF05
60559 2 INGIND35
60560 89 MAT01
60561 30 FIS01
60562 8 AGR03
60563 1 IINF04
60564 6 MED18
60565 12 INGIND35
60566 26 BIO10
60567 4 AGR03
60568 22 CHIM02
60569 93 MAT01
60570 86 MED18
60571 11 MED18
60572 65 INGIND35
60573 9 MAT01
60574 14 MED18
60575 11 MED18
60576 19 MED18
60577 57 BIO10
60578 74 BIO10
60579 94 CHIM02
60580 53 BIO10
60581 90 IINF05
60582 85 IINF04
60583 67 CHIM02
60584 25 FIS01
60585 82 INF01
60586 4 AGR03
60587 53 CHIM02
60588 37 IINF04
60589 46 AGR03
60590 68 AGR03
60591 10 FIS01
60592 67 CHIM02
60593 91 MAT01
60594 56 FIS01
60595 13 INGIND35
60596 74 AGR03
60597 62 MAT01
60598 10 IINF05
60599 24 MAT01
60600 7 BIO10
60601 32 IINF05
60602 3 AGR03
60603 93 FIS01
60604 79 AGR03
60605 4 CHIM02
60606 13 IINF04
60607 88 MAT01
60608 55 CHIM02
60609 62 IINF04
60610 7 MED18
60611 97 MAT01
60612 23 INGIND35
60613 68 BIO10
60614 16 CHIM02
60615 80 INF01
60616 94 CHIM02
60617 16 IINF04
60618 46 IINF05
60619 8 CHIM02
60620 76 CHIM02
60621 94 CHIM02
60622 82 MED18
60623 87 INGIND35
60624 77 IINF04
60625 3 IINF05
60626 26 MAT01
60627 36 INF01
60628 64 IINF05
60629 29 INGIND35
60630 75 MAT01
60631 62 FIS01
60632 68 FIS01
60633 46 CHIM02
60634 28 FIS01
60635 60 FIS01
60636 45 IINF05
60637 5 AGR03
60638 47 MED18
60639 84 CHIM02
60640 41 FIS01
60641 87 MED18
60642 62 CHIM02
60643 81 IINF05
60644 76 CHIM02
60645 36 MAT01
60646 78 AGR03
60647 77 BIO10
60648 69 MAT01
60649 74 FIS01
60650 82 MAT01
60651 71 IINF05
60652 11 IINF05
60653 77 INGIND35
60654 15 CHIM02
60655 58 IINF05
60656 52 MED18
60657 8 INGIND35
60658 42 BIO10
60659 20 IINF04
60660 14 IINF04
60661 59 INGIND35
60662 22 FIS01
60663 4 INF01
60664 18 IINF04
60665 13 FIS01
60666 87 IINF04
60667 9 MAT01
60668 47 MAT01
60669 65 CHIM02
60670 89 INGIND35
60671 9 IINF05
60672 90 FIS01
60673 76 INGIND35
60674 43 BIO10
60675 46 CHIM02
60676 67 AGR03
60677 66 INGIND35
60678 7 FIS01
60679 5 MAT01
60680 55 CHIM02
60681 99 MAT01
60682 84 IINF05
60683 70 IINF05
60684 70 BIO10
60685 84 IINF05
60686 22 BIO10
60687 34 AGR03
60688 59 INGIND35
60689 8 FIS01
60690 76 MED18
60691 71 INF01
60692 58 IINF04
60693 93 BIO10
60694 56 IINF05
60695 1 IINF05
60696 91 INGIND35
60697 30 IINF05
60698 7 MED18
60699 55 MAT01
60700 83 AGR03
60701 70 INF01
60702 41 INF01
60703 35 IINF05
60704 40 CHIM02
60705 48 IINF04
60706 57 MED18
60707 99 IINF05
60708 11 AGR03
60709 21 CHIM02
60710 24 INGIND35
60711 44 MED18
60712 70 MED18
60713 37 MAT01
60714 33 BIO10
60715 76 FIS01
60716 36 INF01
60717 12 IINF04
60718 25 INF01
60719 85 BIO10
60720 87 FIS01
60721 74 IINF05
60722 48 IINF04
60723 28 INGIND35
60724 46 FIS01
60725 10 MED18
60726 54 MAT01
60727 2 BIO10
60728 72 INGIND35
60729 5 CHIM02
60730 16 IINF05
60731 54 IINF05
60732 74 INGIND35
60733 66 INF01
60734 52 IINF04
60735 63 BIO10
60736 54 FIS01
60737 25 IINF05
60738 49 BIO10
60739 32 FIS01
60740 74 IINF04
60741 86 AGR03
60742 15 INGIND35
60743 80 INF01
60744 16 BIO10
60745 86 BIO10
60746 99 IINF05
60747 39 MAT01
60748 36 IINF05
60749 50 CHIM02
60750 37 IINF04
60751 47 AGR03
60752 4 BIO10
60753 48 CHIM02
60754 47 IINF05
60755 8 AGR03
60756 93 MAT01
60757 20 FIS01
60758 30 IINF04
60759 36 MED18
60760 37 MED18
60761 57 FIS01
60762 10 INGIND35
60763 56 MAT01
60764 77 BIO10
60765 57 IINF04
60766 32 MAT01
60767 44 IINF05
60768 79 BIO10
60769 53 INF01
