9949 INF01 4
75279 66 CHIM02
75280 51 FIS01
75281 33 IINF05
75282 15 CHIM02
75283 77 BIO10
75284 56 INF01
75285 35 MED18
75286 66 INF01
75287 5 MED18
75288 91 AGR03
75289 43 FIS01
75290 35 MED18
75291 2 MAT01
75292 3 FIS01
75293 81 MAT01
75294 57 FIS01
75295 36 FIS01
75296 9 AGR03
75297 96 CHIM02
75298 39 INGIND35
75299 10 IINF04
75300 59 INGIND35
75301 19 MED18
75302 46 IINF05
75303 15 BIO10
75304 17 FIS01
75305 63 AGR03
75306 56 MAT01
75307 30 MED18
75308 6 IINF05
75309 72 MAT01
75310 49 INF01
75311 7 INGIND35
75312 100 MED18
75313 60 INF01
75314 36 CHIM02
75315 6 MAT01
75316 100 INF01
75317 85 IINF04
75318 46 AGR03
75319 25 BIO10
75320 43 FIS01
75321 60 INGIND35
75322 11 CHIM02
75323 98 INGIND35
75324 17 IINF05
75325 4 INGIND35
75326 96 FIS01
75327 33 INF01
75328 55 FIS01
75329 16 MED18
75330 78 INF01
75331 61 MAT01
75332 81 MED18
75333 13 BIO10
75334 72 INGIND35
75335 85 CHIM02
75336 80 BIO10
75337 59 MED18
75338 77 IINF04
75339 96 IINF05
75340 34 IINF04
75341 70 IINF04
75342 1 INF01
75343 99 IINF04
75344 49 INGIND35
75345 26 MED18
75346 8 IINF04
75347 66 CHIM02
75348 11 MAT01
75349 35 MED18
75350 13 AGR03
75351 12 IINF04
75352 52 MAT01
75353 86 IINF05
75354 38 IINF05
75355 50 CHIM02
75356 13 BIO10
75357 62 INF01
75358 21 IINF04
75359 85 IINF05
75360 93 AGR03
75361 88 IINF05
75362 70 FIS01
75363 61 INF01
75364 76 INF01
75365 76 IINF04
75366 7 INF01
75367 18 FIS01
75368 4 INGIND35
75369 44 MED18
75370 1 MED18
75371 37 BIO10
75372 40 BIO10
75373 53 IINF05
75374 41 MAT01
75375 79 IINF05
75376 60 INF01
75377 83 BIO10
75378 74 IINF04
75379 72 IINF05
75380 19 AGR03
75381 8 IINF05
75382 52 FIS01
75383 66 INGIND35
75384 54 BIO10
75385 40 IINF04
75386 98 FIS01
75387 53 INF01
75388 93 IINF04
75389 86 INF01
75390 38 AGR03
75391 47 MED18
75392 50 MAT01
75393 53 BIO10
75394 29 FIS01
75395 4 INF01
75396 98 BIO10
75397 48 IINF05
75398 16 MED18
75399 64 IINF05
75400 33 MAT01
75401 95 BIO10
75402 63 INGIND35
75403 21 BIO10
75404 48 MAT01
75405 50 FIS01
75406 80 FIS01
75407 30 IINF04
75408 28 AGR03
75409 49 INF01
75410 86 FIS01
75411 51 BIO10
75412 9 MAT01
75413 19 IINF04
75414 32 BIO10
75415 88 CHIM02
75416 4 CHIM02
75417 47 INGIND35
75418 34 CHIM02
75419 78 INF01
75420 90 IINF05
75421 75 MAT01
75422 50 MAT01
75423 64 IINF04
75424 64 CHIM02
75425 56 IINF05
75426 22 MED18
75427 87 IINF05
75428 35 INGIND35
75429 36 INGIND35
75430 100 IINF04
75431 52 FIS01
75432 51 INGIND35
75433 68 INGIND35
75434 33 MED18
75435 16 IINF05
75436 27 MAT01
75437 83 AGR03
75438 74 FIS01
75439 91 INF01
75440 14 IINF04
75441 85 BIO10
75442 10 FIS01
75443 10 INGIND35
75444 27 CHIM02
75445 27 MED18
75446 1 IINF05
75447 9 AGR03
75448 99 INF01
75449 61 MAT01
75450 61 MAT01
75451 68 IINF05
75452 29 BIO10
75453 89 INF01
75454 79 IINF04
75455 23 INGIND35
75456 32 MED18
75457 67 CHIM02
75458 87 MAT01
75459 34 BIO10
75460 98 AGR03
75461 45 MAT01
75462 26 INGIND35
75463 66 BIO10
75464 55 IINF04
75465 94 AGR03
75466 19 BIO10
75467 29 MED18
75468 74 MAT01
75469 93 MED18
75470 16 MED18
75471 34 INF01
75472 14 INF01
75473 13 BIO10
75474 25 MED18
75475 23 AGR03
75476 75 IINF05
75477 21 AGR03
75478 73 CHIM02
75479 96 MAT01
75480 71 MAT01
75481 37 MAT01
75482 80 IINF05
75483 98 MAT01
75484 93 MAT01
75485 96 MED18
75486 16 IINF05
75487 76 CHIM02
75488 88 INF01
75489 86 CHIM02
75490 94 IINF04
75491 25 INF01
75492 27 AGR03
75493 96 INF01
75494 22 FIS01
75495 2 BIO10
75496 29 IINF05
75497 5 IINF05
75498 38 IINF05
75499 27 MAT01
75500 54 MED18
75501 75 INGIND35
75502 27 FIS01
75503 59 MAT01
75504 9 MAT01
75505 28 AGR03
75506 4 BIO10
75507 99 INGIND35
75508 100 IINF04
75509 42 CHIM02
75510 51 MAT01
75511 5 FIS01
75512 74 MAT01
75513 97 CHIM02
75514 28 MAT01
75515 77 FIS01
75516 82 AGR03
75517 54 INF01
75518 85 MED18
75519 69 INF01
75520 25 CHIM02
75521 7 MAT01
75522 32 CHIM02
75523 90 MED18
75524 95 IINF04
75525 55 CHIM02
75526 67 MED18
75527 10 MED18
75528 28 MED18
75529 27 AGR03
75530 79 INF01
75531 82 MAT01
75532 44 MED18
75533 77 FIS01
75534 67 CHIM02
75535 99 MED18
75536 3 MAT01
75537 95 FIS01
75538 24 AGR03
75539 6 INGIND35
75540 61 AGR03
75541 56 CHIM02
75542 71 IINF04
75543 76 INGIND35
75544 53 IINF04
75545 51 BIO10
75546 5 BIO10
75547 20 IINF05
75548 33 IINF05
75549 57 INGIND35
75550 51 AGR03
75551 85 MED18
75552 85 CHIM02
75553 90 BIO10
75554 2 AGR03
75555 8 MAT01
75556 52 MED18
75557 13 BIO10
75558 44 INGIND35
75559 65 CHIM02
75560 29 INGIND35
75561 60 FIS01
75562 22 FIS01
75563 45 INF01
75564 54 INF01
75565 84 INGIND35
75566 40 BIO10
75567 56 IINF04
75568 83 IINF05
75569 76 AGR03
75570 3 CHIM02
75571 100 AGR03
75572 76 AGR03
75573 27 MED18
75574 59 INGIND35
75575 93 BIO10
75576 73 FIS01
75577 5 FIS01
75578 94 AGR03
75579 43 CHIM02
75580 97 AGR03
75581 32 INGIND35
75582 26 IINF04
75583 77 IINF05
75584 81 IINF04
75585 14 BIO10
75586 42 MAT01
75587 22 CHIM02
75588 45 INGIND35
75589 15 CHIM02
75590 59 INGIND35
75591 95 FIS01
75592 31 BIO10
75593 48 MAT01
75594 34 CHIM02
75595 30 CHIM02
75596 3 AGR03
75597 69 INF01
75598 88 IINF04
75599 29 INF01
75600 68 FIS01
75601 66 BIO10
75602 69 INGIND35
75603 67 BIO10
75604 37 AGR03
75605 59 FIS01
75606 55 MED18
75607 59 INGIND35
75608 28 INGIND35
75609 68 INF01
75610 65 IINF04
75611 57 CHIM02
75612 27 BIO10
75613 65 MAT01
75614 24 INGIND35
75615 86 IINF04
75616 44 INGIND35
75617 36 INF01
75618 15 INGIND35
75619 5 CHIM02
75620 18 INGIND35
75621 31 CHIM02
75622 18 MAT01
75623 73 BIO10
75624 62 INF01
75625 27 BIO10
75626 20 CHIM02
75627 69 MAT01
75628 58 BIO10
75629 35 CHIM02
75630 37 INF01
75631 81 INF01
75632 27 IINF05
75633 33 CHIM02
75634 89 CHIM02
75635 25 MED18
75636 7 INGIND35
75637 16 MAT01
75638 46 MED18
75639 5 FIS01
75640 17 MAT01
75641 30 MED18
75642 2 INGIND35
75643 58 MAT01
75644 76 IINF05
75645 4 INF01
75646 97 FIS01
75647 32 FIS01
75648 31 FIS01
75649 25 IINF05
75650 52 INF01
75651 97 AGR03
75652 71 INGIND35
75653 39 IINF04
75654 74 MAT01
75655 36 INF01
75656 86 FIS01
75657 100 INGIND35
75658 93 MAT01
75659 35 MAT01
75660 21 CHIM02
75661 89 INF01
75662 60 CHIM02
75663 62 CHIM02
75664 92 AGR03
75665 57 IINF05
75666 64 INGIND35
75667 71 FIS01
75668 68 MED18
75669 43 MED18
75670 6 CHIM02
75671 76 IINF05
75672 21 MED18
75673 67 AGR03
75674 84 INGIND35
75675 1 IINF04
75676 46 CHIM02
75677 7 IINF04
75678 100 MAT01
75679 47 IINF05
75680 95 INGIND35
75681 9 IINF05
75682 57 AGR03
75683 41 AGR03
75684 8 MED18
75685 91 MAT01
75686 57 INF01
75687 11 MED18
75688 50 BIO10
75689 57 INF01
75690 46 FIS01
75691 13 BIO10
75692 95 MAT01
75693 16 MAT01
75694 41 CHIM02
75695 39 CHIM02
75696 3 MAT01
75697 94 FIS01
75698 83 IINF04
75699 22 AGR03
75700 9 IINF05
75701 11 AGR03
75702 65 MAT01
75703 77 INF01
75704 95 MAT01
75705 97 MED18
75706 25 INGIND35
75707 84 INF01
75708 36 AGR03
75709 59 INGIND35
75710 40 INF01
75711 57 AGR03
75712 48 CHIM02
75713 50 MED18
75714 98 MED18
75715 10 IINF04
75716 47 FIS01
75717 26 CHIM02
75718 60 IINF04
75719 13 MED18
75720 90 FIS01
75721 9 IINF05
75722 61 CHIM02
75723 30 INF01
75724 31 INGIND35
75725 32 FIS01
75726 89 MED18
75727 85 INF01
75728 1 CHIM02
75729 63 MED18
75730 83 AGR03
75731 57 IINF05
75732 34 BIO10
75733 91 CHIM02
75734 21 INF01
75735 72 AGR03
75736 38 IINF04
75737 55 INF01
75738 74 MED18
75739 73 MAT01
75740 75 MAT01
75741 63 INF01
75742 84 FIS01
75743 58 IINF05
75744 77 INF01
75745 13 CHIM02
75746 79 IINF04
75747 48 MAT01
75748 50 MED18
75749 64 CHIM02
75750 66 IINF04
75751 50 MED18
75752 61 FIS01
75753 10 INF01
75754 100 INGIND35
75755 89 IINF04
75756 3 CHIM02
75757 74 AGR03
75758 30 MED18
75759 85 FIS01
75760 65 AGR03
75761 75 BIO10
75762 73 BIO10
75763 91 MED18
75764 40 CHIM02
75765 65 CHIM02
75766 26 CHIM02
75767 58 CHIM02
75768 11 INGIND35
75769 68 INF01
75770 28 INGIND35
75771 19 MED18
75772 98 IINF05
75773 4 BIO10
75774 92 INF01
75775 86 CHIM02
75776 24 FIS01
75777 53 FIS01
75778 13 MAT01
75779 83 MAT01
75780 18 BIO10
75781 19 AGR03
75782 66 FIS01
75783 78 INF01
75784 59 INGIND35
75785 24 IINF05
75786 62 BIO10
75787 76 AGR03
75788 90 MAT01
75789 35 IINF05
75790 42 AGR03
75791 11 IINF05
75792 59 INF01
75793 1 INF01
75794 54 BIO10
75795 16 IINF04
75796 85 AGR03
75797 39 INGIND35
75798 83 IINF05
75799 91 MED18
75800 79 INF01
75801 8 AGR03
75802 36 INF01
75803 16 IINF05
75804 30 AGR03
75805 14 BIO10
75806 47 IINF05
75807 54 CHIM02
75808 34 INF01
75809 92 CHIM02
75810 11 MAT01
75811 2 INGIND35
75812 79 IINF05
75813 78 MAT01
75814 70 MAT01
75815 18 INF01
75816 54 INF01
75817 26 MAT01
75818 80 FIS01
75819 91 IINF04
75820 52 BIO10
75821 70 INGIND35
75822 80 BIO10
75823 44 FIS01
75824 95 MED18
75825 92 MAT01
75826 87 INF01
75827 70 MAT01
75828 8 INF01
75829 28 INGIND35
75830 67 BIO10
75831 97 CHIM02
75832 49 BIO10
75833 99 MED18
75834 4 FIS01
75835 7 CHIM02
75836 90 MAT01
75837 2 MED18
75838 73 INGIND35
75839 61 MAT01
75840 70 CHIM02
75841 80 INGIND35
75842 70 AGR03
75843 23 INGIND35
75844 58 AGR03
75845 91 MAT01
75846 41 BIO10
75847 7 IINF04
75848 77 IINF05
75849 100 INGIND35
75850 74 AGR03
75851 29 AGR03
75852 65 BIO10
75853 48 AGR03
75854 77 IINF04
75855 31 MAT01
75856 7 MAT01
75857 11 IINF04
75858 63 IINF05
75859 68 IINF04
75860 84 BIO10
75861 76 IINF05
75862 98 FIS01
75863 100 IINF05
75864 73 FIS01
75865 21 BIO10
75866 73 CHIM02
75867 50 INF01
75868 92 INF01
75869 5 INGIND35
75870 60 FIS01
75871 40 MED18
75872 68 INGIND35
75873 19 IINF04
75874 57 IINF04
75875 81 MED18
75876 77 INF01
75877 5 AGR03
75878 73 AGR03
75879 25 IINF05
75880 94 BIO10
75881 67 BIO10
75882 30 AGR03
75883 90 IINF04
75884 98 IINF05
75885 50 IINF05
75886 52 MAT01
75887 87 IINF04
75888 19 AGR03
75889 87 IINF04
75890 47 FIS01
75891 99 IINF04
75892 9 IINF05
75893 76 IINF05
75894 29 FIS01
75895 54 AGR03
75896 56 INF01
75897 7 MAT01
75898 15 AGR03
75899 20 BIO10
75900 14 FIS01
75901 43 AGR03
75902 87 CHIM02
75903 48 MAT01
75904 18 CHIM02
75905 16 CHIM02
75906 32 IINF04
75907 71 AGR03
75908 63 MED18
75909 48 FIS01
75910 55 INF01
75911 50 AGR03
75912 42 CHIM02
75913 78 INGIND35
75914 95 MED18
75915 92 BIO10
75916 3 AGR03
75917 63 FIS01
75918 97 INGIND35
75919 98 MAT01
75920 18 INGIND35
75921 13 IINF05
75922 23 IINF04
75923 35 INF01
75924 13 MAT01
75925 1 MAT01
75926 25 FIS01
75927 16 CHIM02
75928 42 CHIM02
75929 2 BIO10
75930 21 IINF05
75931 70 CHIM02
75932 99 MAT01
75933 94 MAT01
75934 8 MAT01
75935 80 IINF05
75936 28 IINF05
75937 55 MED18
75938 78 IINF04
75939 77 IINF04
75940 33 FIS01
75941 99 MED18
75942 74 MAT01
75943 74 IINF05
75944 83 INF01
75945 87 MED18
75946 35 IINF05
75947 83 FIS01
75948 32 CHIM02
75949 6 FIS01
75950 20 MED18
75951 37 CHIM02
75952 74 FIS01
75953 54 IINF05
75954 34 CHIM02
75955 25 AGR03
75956 50 FIS01
75957 6 CHIM02
75958 78 MED18
75959 47 IINF04
75960 54 MED18
75961 1 INF01
75962 11 CHIM02
75963 16 MED18
75964 82 IINF04
75965 24 INF01
75966 34 INGIND35
75967 77 CHIM02
75968 39 IINF04
75969 66 AGR03
75970 89 INF01
75971 78 IINF05
75972 68 FIS01
75973 96 MED18
75974 65 IINF05
75975 68 INGIND35
75976 88 BIO10
75977 58 IINF05
75978 32 MAT01
75979 94 FIS01
75980 31 MED18
75981 60 CHIM02
75982 76 MED18
75983 86 BIO10
75984 62 IINF04
75985 48 INGIND35
75986 73 IINF04
75987 29 CHIM02
75988 82 MAT01
75989 66 MED18
75990 75 MAT01
75991 40 AGR03
75992 26 IINF04
75993 70 IINF05
75994 63 INGIND35
75995 10 IINF05
75996 86 MED18
75997 5 IINF05
75998 70 FIS01
75999 19 IINF05
76000 32 CHIM02
76001 31 MAT01
76002 28 AGR03
76003 12 MAT01
76004 32 FIS01
76005 37 INGIND35
76006 70 INGIND35
76007 75 INF01
76008 11 IINF04
76009 96 INGIND35
76010 37 MED18
76011 34 INGIND35
76012 94 CHIM02
76013 41 FIS01
76014 64 IINF05
76015 8 CHIM02
76016 50 IINF04
76017 45 IINF04
76018 42 BIO10
76019 27 MED18
76020 69 BIO10
76021 1 BIO10
76022 95 CHIM02
76023 94 INF01
76024 56 IINF04
76025 41 FIS01
76026 22 INGIND35
76027 6 BIO10
76028 34 MAT01
76029 21 MAT01
76030 62 FIS01
76031 75 INF01
76032 50 BIO10
76033 42 MAT01
76034 89 MED18
76035 14 BIO10
76036 87 INF01
76037 60 BIO10
76038 22 IINF04
76039 33 MAT01
76040 68 IINF05
76041 68 IINF04
76042 21 INF01
76043 66 CHIM02
76044 56 BIO10
76045 52 IINF04
76046 41 AGR03
76047 55 MED18
76048 75 MED18
76049 93 INF01
76050 35 MAT01
76051 54 MAT01
76052 38 MAT01
76053 31 MED18
76054 6 IINF04
76055 78 BIO10
76056 59 IINF05
76057 99 INF01
76058 100 INF01
76059 36 MED18
76060 11 BIO10
76061 47 AGR03
76062 21 INGIND35
76063 71 AGR03
76064 2 IINF04
76065 95 CHIM02
76066 74 MAT01
76067 4 IINF04
76068 30 IINF05
76069 10 IINF05
76070 63 IINF04
76071 13 IINF05
76072 27 BIO10
76073 70 CHIM02
76074 52 IINF04
76075 14 AGR03
76076 29 AGR03
76077 46 IINF04
76078 90 AGR03
76079 82 IINF04
76080 40 CHIM02
76081 88 CHIM02
76082 20 BIO10
76083 83 INF01
76084 20 INGIND35
76085 13 FIS01
76086 54 CHIM02
76087 94 IINF05
76088 72 IINF04
76089 69 AGR03
76090 20 CHIM02
76091 85 BIO10
76092 9 MED18
76093 54 MED18
76094 60 BIO10
76095 41 MED18
76096 12 INF01
76097 69 INGIND35
76098 55 MED18
76099 66 INGIND35
76100 100 MAT01
76101 51 IINF05
76102 37 INF01
76103 41 CHIM02
76104 84 BIO10
76105 23 AGR03
76106 21 BIO10
76107 30 MAT01
76108 47 IINF05
76109 83 INGIND35
76110 66 BIO10
76111 36 CHIM02
76112 81 CHIM02
76113 23 IINF05
76114 4 MED18
76115 100 MED18
76116 76 IINF05
76117 28 INF01
76118 14 FIS01
76119 81 IINF04
76120 86 IINF05
76121 67 AGR03
76122 76 IINF04
76123 67 MED18
76124 88 MED18
76125 69 BIO10
76126 15 CHIM02
76127 23 AGR03
76128 44 IINF04
76129 24 FIS01
76130 16 BIO10
76131 71 IINF05
76132 60 INF01
76133 69 IINF04
76134 48 BIO10
76135 62 IINF05
76136 80 MED18
76137 80 IINF05
76138 33 IINF05
76139 15 INF01
76140 47 IINF05
76141 70 IINF04
76142 81 AGR03
76143 35 INF01
76144 72 FIS01
76145 100 INF01
76146 22 INF01
76147 5 CHIM02
76148 58 MAT01
76149 97 IINF04
76150 24 CHIM02
76151 94 INF01
76152 3 IINF05
76153 66 INGIND35
76154 94 INF01
76155 82 IINF05
76156 9 AGR03
76157 76 IINF04
76158 51 AGR03
76159 58 FIS01
76160 27 CHIM02
76161 91 MAT01
76162 35 MAT01
76163 95 MED18
76164 77 FIS01
76165 5 MED18
76166 15 INGIND35
76167 85 AGR03
76168 13 IINF05
76169 46 AGR03
76170 29 BIO10
76171 2 IINF04
76172 55 MAT01
76173 35 IINF05
76174 5 CHIM02
76175 39 CHIM02
76176 92 INF01
76177 90 IINF05
76178 32 MED18
76179 99 IINF05
76180 80 INF01
76181 13 INF01
76182 27 BIO10
76183 9 IINF04
76184 46 AGR03
76185 61 MED18
76186 54 CHIM02
76187 8 MAT01
76188 45 INGIND35
76189 43 MED18
76190 8 MAT01
76191 44 INF01
76192 65 INGIND35
76193 77 AGR03
76194 3 FIS01
76195 89 INF01
76196 49 MAT01
76197 100 CHIM02
76198 87 CHIM02
76199 66 FIS01
76200 79 IINF05
76201 2 MAT01
76202 67 CHIM02
76203 1 MED18
76204 67 CHIM02
76205 100 INF01
76206 72 CHIM02
76207 55 AGR03
76208 89 IINF04
76209 42 CHIM02
76210 27 AGR03
76211 66 CHIM02
76212 83 MED18
76213 21 AGR03
76214 88 INGIND35
76215 62 CHIM02
76216 15 INGIND35
76217 49 BIO10
76218 51 IINF05
76219 46 FIS01
76220 32 IINF04
76221 79 IINF05
76222 89 BIO10
76223 18 FIS01
76224 40 FIS01
76225 7 MAT01
76226 46 CHIM02
76227 90 AGR03
76228 53 IINF05
76229 61 INF01
76230 28 BIO10
76231 7 BIO10
76232 75 AGR03
76233 97 CHIM02
76234 81 CHIM02
76235 72 IINF04
76236 28 MAT01
76237 59 FIS01
76238 96 IINF05
76239 77 AGR03
76240 81 MAT01
76241 83 INF01
76242 46 MAT01
76243 14 IINF05
76244 32 INGIND35
76245 82 FIS01
76246 15 BIO10
76247 58 MED18
76248 71 CHIM02
76249 84 MAT01
76250 94 IINF04
76251 37 MED18
76252 59 IINF05
76253 100 AGR03
76254 79 MED18
76255 24 IINF05
76256 5 FIS01
76257 55 IINF05
76258 72 IINF04
76259 62 IINF05
76260 29 BIO10
76261 79 MED18
76262 29 INGIND35
76263 43 AGR03
76264 6 FIS01
76265 49 MAT01
76266 21 BIO10
76267 37 CHIM02
76268 29 CHIM02
76269 69 AGR03
76270 87 INF01
76271 93 MED18
76272 9 BIO10
76273 86 CHIM02
76274 75 IINF04
76275 36 CHIM02
76276 45 MED18
76277 72 MED18
76278 13 BIO10
76279 9 BIO10
76280 53 FIS01
76281 68 IINF05
76282 7 FIS01
76283 24 MED18
76284 82 AGR03
76285 27 AGR03
76286 22 FIS01
76287 5 CHIM02
76288 59 INF01
76289 100 INGIND35
76290 58 MED18
76291 58 CHIM02
76292 5 INF01
76293 36 IINF05
76294 70 CHIM02
76295 24 IINF04
76296 74 INGIND35
76297 23 INGIND35
76298 78 INF01
76299 56 FIS01
76300 85 MED18
76301 3 IINF04
76302 92 MED18
76303 49 MED18
76304 57 CHIM02
76305 10 IINF05
76306 6 BIO10
76307 74 IINF04
76308 53 FIS01
76309 20 IINF05
76310 66 IINF05
76311 64 BIO10
76312 25 MAT01
76313 17 AGR03
76314 76 AGR03
76315 88 CHIM02
76316 53 AGR03
76317 29 MAT01
76318 39 IINF05
76319 53 FIS01
76320 84 INF01
76321 64 IINF04
76322 13 BIO10
76323 96 MED18
76324 31 INF01
76325 25 FIS01
76326 1 IINF05
76327 87 MAT01
76328 62 MED18
76329 100 INGIND35
76330 49 INF01
76331 8 INF01
76332 54 IINF05
76333 27 BIO10
76334 22 MED18
76335 18 MAT01
76336 84 BIO10
76337 23 MED18
76338 99 INGIND35
76339 28 FIS01
76340 21 INF01
76341 29 MED18
76342 60 IINF04
76343 29 CHIM02
76344 11 BIO10
76345 78 AGR03
76346 49 INGIND35
76347 37 INF01
76348 23 CHIM02
76349 31 MED18
76350 62 BIO10
76351 6 INF01
76352 59 IINF05
76353 62 IINF04
76354 26 BIO10
76355 21 AGR03
76356 80 INF01
76357 36 INGIND35
76358 75 IINF04
76359 30 MED18
76360 42 IINF05
76361 16 CHIM02
76362 35 CHIM02
76363 72 CHIM02
76364 82 MED18
76365 16 CHIM02
76366 74 FIS01
76367 92 INGIND35
76368 6 INGIND35
76369 97 MED18
76370 51 IINF04
76371 53 BIO10
76372 20 CHIM02
76373 41 AGR03
76374 21 INGIND35
76375 85 INGIND35
76376 100 AGR03
76377 68 IINF05
76378 48 IINF05
76379 1 CHIM02
76380 85 BIO10
76381 48 MAT01
76382 14 INF01
76383 23 MED18
76384 63 BIO10
76385 26 INF01
76386 91 AGR03
76387 98 IINF05
76388 32 BIO10
76389 92 MED18
76390 95 FIS01
76391 94 BIO10
76392 98 INF01
76393 79 INF01
76394 33 IINF05
76395 55 INF01
76396 85 FIS01
76397 20 IINF05
76398 34 FIS01
76399 18 AGR03
76400 79 MAT01
76401 73 IINF04
76402 73 INGIND35
76403 43 BIO10
76404 75 BIO10
76405 97 BIO10
76406 2 MAT01
76407 60 CHIM02
76408 1 AGR03
76409 88 AGR03
76410 49 INF01
76411 47 MAT01
76412 88 BIO10
76413 82 IINF04
76414 10 MAT01
76415 80 IINF05
76416 22 INGIND35
76417 26 IINF04
76418 17 MAT01
76419 87 CHIM02
76420 56 AGR03
76421 64 INGIND35
76422 10 MED18
76423 53 MAT01
76424 65 MAT01
76425 19 IINF05
76426 49 INGIND35
76427 15 CHIM02
76428 83 MAT01
76429 84 BIO10
76430 100 BIO10
76431 81 AGR03
76432 39 MAT01
76433 55 IINF05
76434 68 IINF04
76435 48 IINF04
76436 78 IINF04
76437 8 INGIND35
76438 43 IINF05
76439 28 INF01
76440 72 IINF05
76441 52 INGIND35
76442 18 IINF05
76443 92 BIO10
76444 70 AGR03
76445 75 CHIM02
76446 29 INGIND35
76447 9 MAT01
76448 12 IINF05
76449 20 AGR03
76450 93 MAT01
76451 3 MED18
76452 94 IINF04
76453 23 MAT01
76454 92 INGIND35
76455 32 AGR03
76456 21 FIS01
76457 35 INF01
76458 49 CHIM02
76459 54 IINF04
76460 58 BIO10
76461 48 FIS01
76462 5 MED18
76463 9 IINF05
76464 76 INF01
76465 7 BIO10
76466 51 MED18
76467 28 INF01
76468 66 AGR03
76469 67 MAT01
76470 24 INF01
76471 19 IINF05
76472 99 INF01
76473 74 BIO10
76474 67 MED18
76475 79 IINF04
76476 18 IINF04
76477 17 FIS01
76478 49 INGIND35
76479 44 BIO10
76480 65 IINF05
76481 79 BIO10
76482 42 MAT01
76483 83 INGIND35
76484 8 INGIND35
76485 10 AGR03
76486 64 IINF05
76487 52 IINF04
76488 65 AGR03
76489 98 CHIM02
76490 18 CHIM02
76491 50 BIO10
76492 32 MED18
76493 82 AGR03
76494 65 MED18
76495 23 MED18
76496 98 MAT01
76497 25 CHIM02
76498 57 IINF04
76499 85 IINF04
76500 91 FIS01
76501 88 IINF04
76502 48 AGR03
76503 100 IINF04
76504 36 IINF04
76505 19 AGR03
76506 10 BIO10
76507 5 AGR03
76508 6 AGR03
76509 26 BIO10
76510 12 AGR03
76511 21 IINF04
76512 54 INGIND35
76513 36 BIO10
76514 69 AGR03
76515 37 INGIND35
76516 70 AGR03
76517 87 CHIM02
76518 31 INGIND35
76519 16 INGIND35
76520 48 CHIM02
76521 85 FIS01
76522 45 AGR03
76523 24 MAT01
76524 56 BIO10
76525 69 IINF04
76526 86 AGR03
76527 13 MED18
76528 63 AGR03
76529 60 AGR03
76530 38 INF01
76531 47 IINF04
76532 94 IINF05
76533 70 MAT01
76534 43 FIS01
76535 35 IINF04
76536 6 BIO10
76537 22 FIS01
76538 12 MED18
76539 10 INGIND35
76540 55 MED18
76541 55 IINF05
76542 55 BIO10
76543 51 BIO10
76544 8 FIS01
76545 100 MED18
76546 68 FIS01
76547 96 MED18
76548 56 BIO10
76549 49 IINF04
76550 2 MED18
76551 99 BIO10
76552 61 AGR03
76553 12 BIO10
76554 86 MAT01
76555 19 IINF05
76556 31 INGIND35
76557 69 AGR03
76558 32 INF01
76559 40 CHIM02
76560 15 INF01
76561 92 MAT01
76562 98 AGR03
76563 92 IINF05
76564 8 INF01
76565 53 CHIM02
76566 92 IINF04
76567 80 INF01
76568 86 FIS01
76569 92 MED18
76570 59 IINF05
76571 3 INF01
76572 26 INGIND35
76573 37 MED18
76574 82 IINF05
76575 29 IINF04
76576 46 FIS01
76577 10 INGIND35
76578 60 MAT01
76579 19 CHIM02
76580 18 IINF05
76581 11 INGIND35
76582 73 MED18
76583 97 INGIND35
76584 49 FIS01
76585 42 IINF05
76586 14 IINF05
76587 96 MED18
76588 91 AGR03
76589 80 AGR03
76590 79 INGIND35
76591 89 AGR03
76592 37 CHIM02
76593 22 BIO10
76594 36 MED18
76595 80 INF01
76596 25 BIO10
76597 35 IINF04
76598 100 IINF05
76599 2 FIS01
76600 25 IINF04
76601 70 CHIM02
76602 2 MED18
76603 33 FIS01
76604 6 FIS01
76605 100 MAT01
76606 34 AGR03
76607 84 CHIM02
76608 30 MAT01
76609 62 IINF05
76610 89 FIS01
76611 97 MED18
76612 46 MED18
76613 80 MAT01
76614 37 INGIND35
76615 22 IINF05
76616 83 INGIND35
76617 19 CHIM02
76618 29 MAT01
76619 26 BIO10
76620 2 IINF04
76621 9 BIO10
76622 3 INGIND35
76623 71 CHIM02
76624 16 IINF05
76625 49 CHIM02
76626 50 MED18
76627 72 INF01
76628 70 IINF04
76629 71 MED18
76630 28 IINF04
76631 71 IINF05
76632 62 INGIND35
76633 55 AGR03
76634 10 INGIND35
76635 29 IINF04
76636 89 AGR03
76637 49 BIO10
76638 73 IINF05
76639 21 IINF04
76640 94 AGR03
76641 53 FIS01
76642 63 MAT01
76643 28 IINF04
76644 100 IINF04
76645 67 AGR03
76646 64 AGR03
76647 4 BIO10
76648 67 INF01
76649 13 IINF05
76650 52 MED18
76651 42 IINF05
76652 41 BIO10
76653 96 AGR03
76654 99 MAT01
76655 32 MED18
76656 33 FIS01
76657 89 IINF05
76658 45 BIO10
76659 18 BIO10
76660 15 IINF04
76661 16 INGIND35
76662 62 INF01
76663 61 INGIND35
76664 42 IINF05
76665 17 MED18
76666 64 CHIM02
76667 56 FIS01
76668 88 FIS01
76669 58 AGR03
76670 43 IINF04
76671 92 MAT01
76672 22 IINF04
76673 61 MED18
76674 4 MED18
76675 18 BIO10
76676 72 BIO10
76677 1 BIO10
76678 92 CHIM02
