9322 IINF01 1
85239 79 FIS01
85240 61 AGR03
85241 69 MAT01
85242 39 IINF05
85243 70 MED18
85244 13 CHIM02
85245 10 BIO10
85246 46 FIS01
85247 19 AGR03
85248 64 IINF04
85249 92 BIO10
85250 67 FIS01
85251 87 CHIM02
85252 14 IINF04
85253 16 CHIM02
85254 24 MED18
85255 88 BIO10
85256 67 FIS01
85257 84 MAT01
85258 100 CHIM02
85259 53 AGR03
85260 60 CHIM02
85261 27 MAT01
85262 45 MAT01
85263 29 AGR03
85264 1 INGIND35
85265 28 FIS01
85266 38 BIO10
85267 13 BIO10
85268 96 AGR03
85269 94 INF01
85270 84 AGR03
85271 24 MED18
85272 80 MAT01
85273 50 BIO10
85274 60 IINF04
85275 80 BIO10
85276 60 IINF04
85277 25 IINF04
85278 37 IINF05
85279 14 IINF05
85280 80 MED18
85281 83 MED18
85282 50 CHIM02
85283 26 INF01
85284 31 BIO10
85285 20 MED18
85286 37 IINF05
85287 76 BIO10
85288 30 INGIND35
85289 80 INF01
85290 94 CHIM02
85291 37 CHIM02
85292 74 MED18
85293 71 AGR03
85294 86 FIS01
85295 20 CHIM02
85296 57 CHIM02
85297 74 MAT01
85298 66 CHIM02
85299 3 INF01
85300 45 INGIND35
85301 23 CHIM02
85302 89 AGR03
85303 58 INF01
85304 98 INGIND35
85305 89 INGIND35
85306 43 IINF04
85307 67 IINF04
85308 43 MAT01
85309 82 IINF05
85310 49 BIO10
85311 63 BIO10
85312 22 MED18
85313 99 FIS01
85314 49 MAT01
85315 18 BIO10
85316 65 BIO10
85317 79 MAT01
85318 31 IINF05
85319 62 MED18
85320 74 BIO10
85321 23 FIS01
85322 86 AGR03
85323 65 BIO10
85324 86 CHIM02
85325 41 FIS01
85326 74 MAT01
85327 77 IINF05
85328 38 IINF04
85329 36 CHIM02
85330 28 INF01
85331 46 FIS01
85332 34 IINF04
85333 7 INF01
85334 71 INGIND35
85335 43 INF01
85336 14 CHIM02
85337 3 INF01
85338 10 IINF04
85339 39 IINF05
85340 27 AGR03
85341 3 CHIM02
85342 88 IINF04
85343 47 IINF05
85344 6 IINF05
85345 33 INGIND35
85346 34 IINF04
85347 7 IINF05
85348 89 BIO10
85349 11 IINF05
85350 31 INGIND35
85351 88 IINF04
85352 50 FIS01
85353 37 IINF04
85354 37 FIS01
85355 40 BIO10
85356 50 IINF05
85357 60 IINF04
85358 63 INF01
85359 26 INGIND35
85360 64 MED18
85361 86 IINF05
85362 7 BIO10
85363 91 IINF04
85364 12 BIO10
85365 14 IINF04
85366 62 CHIM02
85367 23 BIO10
85368 89 INF01
85369 75 CHIM02
85370 58 INGIND35
85371 25 MED18
85372 14 INF01
85373 75 IINF04
85374 2 INGIND35
85375 70 MAT01
85376 83 MAT01
85377 19 IINF05
85378 62 INF01
85379 73 IINF05
85380 35 IINF04
85381 65 MED18
85382 97 FIS01
85383 40 AGR03
85384 52 MED18
85385 94 IINF04
85386 44 IINF05
85387 46 FIS01
85388 12 IINF04
85389 51 INGIND35
85390 50 INGIND35
85391 66 IINF04
85392 36 AGR03
85393 45 INF01
85394 58 MED18
85395 46 BIO10
85396 61 AGR03
85397 57 MED18
85398 33 MAT01
85399 87 MAT01
85400 11 INF01
85401 36 AGR03
85402 77 IINF04
85403 94 MED18
85404 89 INGIND35
85405 29 FIS01
85406 33 IINF04
85407 43 AGR03
85408 93 IINF04
85409 44 CHIM02
85410 75 IINF04
85411 35 FIS01
85412 19 CHIM02
85413 41 IINF04
85414 68 MAT01
85415 13 AGR03
85416 81 CHIM02
85417 82 IINF04
85418 31 INF01
85419 57 BIO10
85420 19 MAT01
85421 84 CHIM02
85422 70 INGIND35
85423 15 CHIM02
85424 55 CHIM02
85425 65 MAT01
85426 74 INGIND35
85427 52 IINF05
85428 33 IINF04
85429 29 CHIM02
85430 34 INGIND35
85431 5 FIS01
85432 50 BIO10
85433 57 FIS01
85434 8 INGIND35
85435 49 INGIND35
85436 84 FIS01
85437 16 MAT01
85438 67 CHIM02
85439 14 INGIND35
85440 53 MED18
85441 56 CHIM02
85442 33 IINF04
85443 61 AGR03
85444 32 INGIND35
85445 34 INF01
85446 47 IINF05
85447 12 AGR03
85448 39 FIS01
85449 44 IINF04
85450 19 AGR03
85451 1 IINF05
85452 22 FIS01
85453 52 MAT01
85454 60 MED18
85455 53 IINF05
85456 25 AGR03
85457 11 BIO10
85458 36 IINF05
85459 8 MAT01
85460 94 IINF05
85461 98 INF01
85462 98 CHIM02
85463 72 MAT01
85464 93 MED18
85465 65 INGIND35
85466 82 INF01
85467 97 CHIM02
85468 30 MAT01
85469 11 FIS01
85470 5 IINF05
85471 30 INGIND35
85472 44 IINF04
85473 64 BIO10
85474 31 INF01
85475 48 INF01
85476 17 AGR03
85477 43 IINF05
85478 82 CHIM02
85479 46 CHIM02
85480 79 FIS01
85481 89 IINF05
85482 1 CHIM02
85483 32 CHIM02
85484 64 BIO10
85485 2 MED18
85486 63 AGR03
85487 37 IINF05
85488 87 IINF05
85489 16 INF01
85490 96 MAT01
85491 40 MED18
85492 93 IINF04
85493 80 AGR03
85494 67 IINF04
85495 64 AGR03
85496 47 MAT01
85497 61 IINF05
85498 96 IINF04
85499 57 IINF05
85500 32 INF01
85501 84 INGIND35
85502 29 CHIM02
85503 94 INGIND35
85504 35 IINF05
85505 12 INF01
85506 12 IINF04
85507 90 MED18
85508 97 MED18
85509 26 MAT01
85510 17 AGR03
85511 40 MED18
85512 22 INF01
85513 98 INF01
85514 76 MED18
85515 63 MED18
85516 1 CHIM02
85517 20 INF01
85518 40 IINF04
85519 14 IINF05
85520 46 CHIM02
85521 20 BIO10
85522 25 INF01
85523 45 IINF04
85524 59 MED18
85525 75 IINF05
85526 11 MAT01
85527 34 IINF04
85528 38 IINF04
85529 17 BIO10
85530 50 CHIM02
85531 28 IINF05
85532 13 CHIM02
85533 34 MED18
85534 35 IINF05
85535 49 CHIM02
85536 41 INGIND35
85537 95 MED18
85538 3 CHIM02
85539 93 CHIM02
85540 45 IINF04
85541 62 INGIND35
85542 91 CHIM02
85543 85 MAT01
85544 8 FIS01
85545 52 IINF05
85546 65 INF01
85547 46 BIO10
85548 94 CHIM02
85549 7 IINF05
85550 30 IINF05
85551 43 MAT01
85552 84 CHIM02
85553 77 IINF05
85554 13 IINF04
85555 82 BIO10
85556 77 AGR03
85557 62 INF01
85558 48 MAT01
85559 40 CHIM02
85560 11 IINF05
85561 42 INGIND35
85562 31 FIS01
85563 12 FIS01
85564 50 FIS01
85565 100 FIS01
85566 72 BIO10
85567 15 AGR03
85568 75 CHIM02
85569 39 FIS01
85570 31 INGIND35
85571 57 INGIND35
85572 23 BIO10
85573 49 CHIM02
85574 2 CHIM02
85575 25 IINF05
85576 72 INF01
85577 70 MED18
85578 69 IINF05
85579 52 BIO10
85580 25 IINF04
85581 93 IINF05
85582 68 IINF04
85583 42 FIS01
85584 89 AGR03
85585 3 INGIND35
85586 83 IINF05
85587 70 BIO10
85588 58 BIO10
85589 91 INF01
85590 79 MAT01
85591 42 IINF05
85592 92 MAT01
85593 88 INGIND35
85594 1 IINF05
85595 79 AGR03
85596 4 IINF04
85597 2 INGIND35
85598 14 IINF04
85599 5 INF01
85600 72 IINF05
85601 7 AGR03
85602 74 AGR03
85603 35 IINF04
85604 65 FIS01
85605 78 MED18
85606 2 MAT01
85607 40 CHIM02
85608 15 BIO10
85609 70 IINF05
85610 16 MED18
85611 36 MAT01
85612 11 FIS01
85613 85 FIS01
85614 87 MED18
85615 97 CHIM02
85616 90 MAT01
85617 54 BIO10
85618 54 INF01
85619 75 BIO10
85620 19 INF01
85621 4 CHIM02
85622 1 FIS01
85623 28 MED18
85624 34 CHIM02
85625 20 MED18
85626 90 IINF05
85627 9 BIO10
85628 45 BIO10
85629 94 IINF04
85630 16 MED18
85631 94 IINF04
85632 52 FIS01
85633 97 IINF04
85634 67 MAT01
85635 97 BIO10
85636 75 MAT01
85637 56 BIO10
85638 39 FIS01
85639 84 AGR03
85640 42 INGIND35
85641 3 INF01
85642 50 MED18
85643 99 CHIM02
85644 19 IINF04
85645 32 CHIM02
85646 84 BIO10
85647 84 BIO10
85648 6 FIS01
85649 38 IINF05
85650 31 BIO10
85651 72 AGR03
85652 25 INF01
85653 84 FIS01
85654 42 IINF05
85655 75 IINF04
85656 96 AGR03
85657 45 INF01
85658 43 INGIND35
85659 98 CHIM02
85660 67 MED18
85661 79 INGIND35
85662 95 IINF05
85663 94 INF01
85664 74 IINF05
85665 91 CHIM02
85666 33 BIO10
85667 26 MAT01
85668 93 BIO10
85669 5 AGR03
85670 66 MED18
85671 88 IINF05
85672 24 INF01
85673 95 INF01
85674 85 IINF04
85675 78 MED18
85676 40 MED18
85677 27 AGR03
85678 63 AGR03
85679 77 MED18
85680 33 IINF05
85681 39 BIO10
85682 14 IINF05
85683 58 IINF05
85684 78 AGR03
85685 18 BIO10
85686 90 MAT01
85687 68 CHIM02
85688 46 MED18
85689 55 CHIM02
85690 99 IINF05
85691 88 INGIND35
85692 38 IINF04
85693 66 MAT01
85694 43 MED18
85695 39 IINF05
85696 11 IINF05
85697 51 CHIM02
85698 75 IINF04
85699 44 FIS01
85700 73 FIS01
85701 34 IINF04
85702 56 INF01
85703 1 IINF05
85704 45 IINF05
85705 58 AGR03
85706 7 CHIM02
85707 77 BIO10
85708 8 IINF04
85709 39 AGR03
85710 37 CHIM02
85711 22 INGIND35
85712 75 MED18
85713 19 IINF05
85714 72 MAT01
85715 21 IINF04
85716 9 MAT01
85717 6 CHIM02
85718 27 MAT01
85719 19 INF01
85720 19 AGR03
85721 74 IINF04
85722 33 IINF04
85723 24 BIO10
85724 78 IINF04
85725 65 AGR03
85726 33 CHIM02
85727 95 FIS01
85728 86 BIO10
85729 77 CHIM02
85730 39 INF01
85731 24 INF01
85732 73 AGR03
85733 18 INGIND35
85734 51 MAT01
85735 15 INF01
85736 68 BIO10
85737 48 AGR03
85738 70 MAT01
85739 94 IINF05
85740 39 CHIM02
85741 75 BIO10
85742 99 FIS01
85743 9 AGR03
85744 48 MED18
85745 97 CHIM02
85746 97 IINF04
85747 43 FIS01
85748 87 CHIM02
85749 4 IINF05
85750 62 INF01
85751 11 BIO10
85752 61 IINF05
85753 67 IINF04
85754 94 IINF04
85755 36 BIO10
85756 49 IINF05
85757 22 FIS01
85758 100 BIO10
85759 46 AGR03
85760 73 AGR03
85761 43 AGR03
85762 78 IINF04
85763 96 CHIM02
85764 61 AGR03
85765 81 IINF04
85766 1 INF01
85767 54 IINF05
85768 65 MAT01
85769 72 MED18
85770 42 IINF05
85771 85 MED18
85772 89 MED18
85773 13 INF01
85774 62 MED18
85775 30 IINF04
85776 99 FIS01
85777 2 FIS01
85778 83 CHIM02
85779 68 MED18
85780 36 IINF04
85781 67 CHIM02
85782 42 INF01
85783 62 MAT01
85784 26 IINF04
85785 38 IINF05
85786 30 IINF04
85787 22 AGR03
85788 86 CHIM02
85789 46 IINF04
85790 92 IINF04
85791 29 INF01
85792 92 AGR03
85793 66 INF01
85794 48 MED18
85795 61 CHIM02
85796 10 CHIM02
85797 89 FIS01
85798 5 AGR03
85799 48 INF01
85800 47 MAT01
85801 76 MED18
85802 17 AGR03
85803 93 MAT01
85804 96 AGR03
85805 54 INF01
85806 46 IINF05
85807 72 MAT01
85808 83 CHIM02
85809 68 BIO10
85810 69 IINF05
85811 71 IINF05
85812 56 MAT01
85813 64 BIO10
85814 93 IINF05
85815 94 BIO10
85816 56 BIO10
85817 69 MAT01
85818 32 BIO10
85819 7 IINF05
85820 78 MED18
85821 47 IINF04
85822 28 MED18
85823 78 MED18
85824 8 IINF04
85825 54 INGIND35
85826 36 INGIND35
85827 16 FIS01
85828 100 MAT01
85829 9 MAT01
85830 56 IINF05
85831 28 IINF04
85832 71 MED18
85833 64 FIS01
85834 81 FIS01
85835 51 BIO10
85836 75 INF01
85837 97 AGR03
85838 70 AGR03
85839 71 MED18
85840 29 IINF05
85841 4 AGR03
85842 69 MAT01
85843 66 CHIM02
85844 63 AGR03
85845 57 INGIND35
85846 18 CHIM02
85847 41 AGR03
85848 45 CHIM02
85849 62 FIS01
85850 100 CHIM02
85851 13 BIO10
85852 65 IINF04
85853 24 IINF05
85854 5 FIS01
85855 40 AGR03
85856 13 MAT01
85857 17 AGR03
85858 86 MAT01
85859 36 IINF04
85860 11 AGR03
85861 76 INGIND35
85862 33 IINF04
85863 53 AGR03
85864 21 INGIND35
85865 22 MED18
85866 32 CHIM02
85867 12 BIO10
85868 53 MED18
85869 28 MED18
85870 81 INF01
85871 65 INF01
85872 51 INGIND35
85873 4 INF01
85874 34 FIS01
85875 31 CHIM02
85876 21 MED18
85877 35 CHIM02
85878 66 INF01
85879 55 MAT01
85880 51 INGIND35
85881 30 FIS01
85882 25 FIS01
85883 65 INGIND35
85884 72 MED18
85885 69 FIS01
85886 72 INF01
85887 48 BIO10
85888 22 CHIM02
85889 87 INF01
85890 50 INGIND35
85891 44 MAT01
85892 94 CHIM02
85893 53 MAT01
85894 85 AGR03
85895 81 INF01
85896 77 MAT01
85897 97 IINF04
85898 20 IINF04
85899 24 IINF04
85900 84 CHIM02
85901 75 CHIM02
85902 67 FIS01
85903 3 INF01
85904 87 AGR03
85905 20 FIS01
85906 33 AGR03
85907 35 MAT01
85908 34 IINF04
85909 42 MED18
85910 86 IINF05
85911 74 IINF04
85912 62 IINF05
85913 4 CHIM02
85914 40 IINF04
85915 4 FIS01
85916 54 BIO10
85917 55 AGR03
85918 21 IINF05
85919 56 MAT01
85920 92 INF01
85921 99 MAT01
85922 17 CHIM02
85923 38 FIS01
85924 11 IINF05
85925 83 AGR03
85926 64 CHIM02
85927 45 IINF05
85928 61 FIS01
85929 95 FIS01
85930 98 MAT01
85931 48 IINF05
85932 70 IINF05
85933 100 IINF05
85934 23 MAT01
85935 6 MED18
85936 92 INGIND35
85937 44 IINF05
85938 72 IINF05
85939 90 INF01
85940 89 INGIND35
85941 23 AGR03
85942 48 CHIM02
85943 100 INF01
85944 33 INF01
85945 58 IINF04
85946 5 BIO10
85947 95 FIS01
85948 39 CHIM02
85949 32 CHIM02
85950 91 IINF04
85951 87 FIS01
85952 39 FIS01
85953 78 IINF04
85954 78 IINF04
85955 63 AGR03
85956 1 INGIND35
85957 34 MED18
85958 8 INF01
85959 85 MAT01
85960 91 AGR03
85961 42 AGR03
85962 60 MED18
85963 16 AGR03
85964 12 INGIND35
85965 49 BIO10
85966 57 INGIND35
85967 75 AGR03
85968 64 INF01
85969 95 CHIM02
85970 47 BIO10
85971 16 BIO10
85972 28 AGR03
85973 71 FIS01
85974 36 MAT01
85975 7 MED18
85976 18 IINF05
85977 3 IINF04
85978 19 CHIM02
85979 8 IINF05
85980 100 INF01
85981 72 BIO10
85982 37 FIS01
85983 34 BIO10
85984 14 INF01
85985 91 INGIND35
85986 97 BIO10
85987 43 FIS01
85988 37 IINF04
85989 34 AGR03
85990 8 FIS01
85991 54 IINF04
85992 73 INGIND35
85993 52 IINF05
85994 44 IINF04
85995 67 AGR03
85996 10 IINF05
85997 93 MED18
85998 38 INGIND35
85999 70 IINF05
86000 98 AGR03
86001 10 IINF05
86002 93 IINF05
86003 43 MED18
86004 97 MED18
86005 77 MAT01
86006 46 BIO10
86007 98 IINF04
86008 44 INGIND35
86009 23 CHIM02
86010 49 AGR03
86011 46 IINF04
86012 79 FIS01
86013 77 IINF04
86014 72 CHIM02
86015 33 CHIM02
86016 70 CHIM02
86017 32 INF01
86018 100 FIS01
86019 53 FIS01
86020 58 CHIM02
86021 94 INGIND35
86022 65 IINF04
86023 14 MED18
86024 78 FIS01
86025 48 MAT01
86026 55 IINF05
86027 89 IINF04
86028 70 AGR03
86029 30 BIO10
86030 100 AGR03
86031 41 BIO10
86032 6 INGIND35
86033 79 INGIND35
86034 44 IINF04
86035 81 INGIND35
86036 26 BIO10
86037 35 IINF05
86038 6 AGR03
86039 29 INGIND35
86040 47 INF01
86041 90 FIS01
86042 73 FIS01
86043 21 AGR03
86044 67 FIS01
86045 24 MAT01
86046 84 INF01
86047 99 FIS01
86048 23 INGIND35
86049 39 MAT01
86050 91 CHIM02
86051 2 INGIND35
86052 71 MED18
86053 54 FIS01
86054 55 INGIND35
86055 32 MAT01
86056 76 AGR03
86057 5 IINF04
86058 76 IINF04
86059 80 MAT01
86060 99 INF01
86061 61 IINF04
86062 52 MED18
86063 28 INF01
86064 80 IINF04
86065 82 IINF04
86066 97 AGR03
86067 73 BIO10
86068 96 IINF04
86069 65 MAT01
86070 90 IINF05
86071 100 INGIND35
86072 16 MAT01
86073 58 CHIM02
86074 73 BIO10
86075 28 CHIM02
86076 49 IINF04
86077 94 INF01
86078 14 CHIM02
86079 96 IINF04
86080 36 IINF04
86081 98 FIS01
86082 53 BIO10
86083 64 IINF05
86084 10 BIO10
86085 17 AGR03
86086 32 INF01
86087 23 IINF05
86088 56 INF01
86089 88 BIO10
86090 82 INGIND35
86091 37 INGIND35
86092 55 MAT01
86093 58 FIS01
86094 75 FIS01
86095 30 IINF05
86096 37 CHIM02
86097 83 CHIM02
86098 52 CHIM02
86099 86 BIO10
86100 58 FIS01
86101 29 BIO10
86102 36 INGIND35
86103 4 AGR03
86104 26 MAT01
86105 27 AGR03
86106 10 MED18
86107 46 INGIND35
86108 16 AGR03
86109 87 FIS01
86110 96 MAT01
86111 53 INF01
86112 42 BIO10
86113 83 BIO10
86114 74 IINF05
86115 23 MED18
86116 35 IINF05
86117 55 IINF04
86118 53 INF01
86119 35 AGR03
86120 56 BIO10
86121 58 INF01
86122 48 FIS01
86123 23 FIS01
86124 42 BIO10
86125 75 INF01
86126 21 FIS01
86127 8 IINF04
86128 96 MAT01
86129 8 INGIND35
86130 64 IINF04
86131 2 MAT01
86132 67 AGR03
86133 48 INGIND35
86134 72 FIS01
86135 29 INF01
86136 14 INF01
86137 25 MED18
86138 53 AGR03
86139 44 MED18
86140 32 MED18
86141 100 MAT01
86142 44 INF01
86143 26 IINF04
86144 76 BIO10
86145 53 IINF05
86146 86 CHIM02
86147 88 MAT01
86148 37 FIS01
86149 79 INGIND35
86150 79 AGR03
86151 29 INF01
86152 36 FIS01
86153 62 INGIND35
86154 98 INF01
86155 44 AGR03
86156 67 BIO10
86157 41 IINF05
86158 57 MED18
86159 73 INGIND35
86160 99 MED18
86161 5 CHIM02
86162 23 BIO10
86163 24 MAT01
86164 63 AGR03
86165 44 MED18
86166 72 IINF05
86167 98 INF01
86168 45 AGR03
86169 54 BIO10
86170 7 MAT01
86171 4 IINF04
86172 5 IINF04
86173 62 AGR03
86174 36 AGR03
86175 54 IINF04
86176 66 FIS01
86177 34 MAT01
86178 18 CHIM02
86179 46 BIO10
86180 75 INF01
86181 41 INF01
86182 57 FIS01
86183 34 INGIND35
86184 83 CHIM02
86185 48 IINF05
86186 74 INGIND35
86187 26 INF01
86188 12 AGR03
86189 39 FIS01
86190 81 IINF05
86191 27 AGR03
86192 48 IINF04
86193 58 MAT01
86194 41 BIO10
86195 27 IINF05
86196 93 IINF05
86197 40 IINF04
86198 8 IINF05
86199 81 INF01
86200 78 FIS01
86201 67 MAT01
86202 20 IINF04
86203 90 IINF05
86204 9 FIS01
86205 1 IINF04
86206 100 BIO10
86207 95 FIS01
86208 95 INF01
86209 56 MED18
86210 16 INGIND35
86211 57 MAT01
86212 50 IINF05
86213 19 AGR03
86214 96 INF01
86215 43 INF01
86216 28 BIO10
86217 96 IINF05
86218 20 BIO10
86219 60 BIO10
86220 20 CHIM02
86221 19 MED18
86222 13 AGR03
86223 62 MAT01
86224 38 IINF05
86225 98 FIS01
86226 59 INF01
86227 10 INGIND35
86228 58 INF01
86229 33 CHIM02
86230 31 AGR03
86231 3 BIO10
86232 67 MED18
86233 60 MED18
86234 47 INF01
86235 97 BIO10
86236 91 IINF04
86237 50 MED18
86238 93 AGR03
86239 37 IINF05
86240 73 MED18
86241 91 INF01
86242 68 INGIND35
86243 51 MAT01
86244 93 FIS01
86245 3 IINF05
86246 31 INF01
86247 90 IINF04
86248 7 INGIND35
86249 77 MAT01
86250 37 AGR03
86251 17 IINF05
86252 56 MAT01
86253 80 FIS01
86254 89 CHIM02
86255 47 BIO10
86256 54 INF01
86257 5 IINF05
86258 89 INGIND35
86259 72 INF01
86260 34 BIO10
86261 34 CHIM02
86262 86 IINF05
86263 19 BIO10
86264 37 AGR03
86265 28 IINF04
86266 94 INGIND35
86267 46 MAT01
86268 38 AGR03
86269 63 INF01
86270 58 IINF04
86271 26 INF01
86272 94 MED18
86273 95 INGIND35
86274 41 MED18
86275 3 IINF05
86276 68 MED18
86277 53 INF01
86278 38 IINF05
86279 62 INF01
86280 73 IINF05
86281 58 BIO10
86282 30 BIO10
86283 82 MAT01
86284 75 CHIM02
86285 87 MED18
86286 14 IINF05
86287 84 AGR03
86288 18 FIS01
86289 95 IINF04
86290 67 CHIM02
86291 50 INF01
86292 16 MAT01
86293 23 MED18
86294 4 INGIND35
86295 97 IINF04
86296 46 INF01
86297 75 INGIND35
86298 97 MAT01
86299 84 CHIM02
86300 83 CHIM02
86301 99 BIO10
86302 22 MAT01
86303 26 CHIM02
86304 51 BIO10
86305 52 CHIM02
86306 33 INGIND35
86307 79 BIO10
86308 28 CHIM02
86309 96 INGIND35
86310 84 INF01
86311 57 MED18
86312 29 MAT01
86313 56 MED18
86314 82 FIS01
86315 68 INF01
86316 80 BIO10
86317 27 IINF04
86318 85 BIO10
86319 4 BIO10
86320 81 MAT01
86321 88 MAT01
86322 18 MAT01
86323 43 INGIND35
86324 64 FIS01
86325 50 MED18
86326 11 MAT01
86327 88 BIO10
86328 79 FIS01
86329 99 IINF05
86330 15 CHIM02
86331 48 AGR03
86332 20 MAT01
86333 58 IINF04
86334 15 MED18
86335 73 AGR03
86336 70 IINF04
86337 65 BIO10
86338 53 MAT01
86339 89 AGR03
86340 90 AGR03
86341 36 INGIND35
86342 2 MED18
86343 33 INGIND35
86344 16 INF01
86345 32 FIS01
86346 37 AGR03
86347 88 INGIND35
86348 78 MED18
86349 82 IINF05
86350 52 MAT01
86351 79 BIO10
86352 30 MAT01
86353 64 FIS01
86354 4 AGR03
86355 93 IINF04
86356 79 BIO10
86357 90 BIO10
86358 31 INF01
86359 50 IINF04
86360 100 INF01
86361 36 MED18
86362 74 BIO10
86363 80 AGR03
86364 42 MED18
86365 5 CHIM02
86366 23 AGR03
86367 65 INF01
86368 11 IINF05
86369 26 BIO10
86370 68 MED18
86371 73 MAT01
86372 54 CHIM02
86373 93 CHIM02
86374 21 INF01
86375 78 CHIM02
86376 35 INGIND35
86377 85 INF01
86378 75 INF01
86379 31 CHIM02
86380 10 AGR03
86381 53 BIO10
86382 47 BIO10
86383 61 FIS01
86384 96 FIS01
86385 40 BIO10
86386 65 INGIND35
86387 3 INGIND35
86388 29 IINF05
86389 3 MAT01
86390 31 IINF05
86391 13 MED18
86392 7 FIS01
86393 94 MAT01
86394 66 CHIM02
86395 1 INGIND35
86396 11 CHIM02
86397 15 INF01
86398 83 FIS01
86399 26 MED18
86400 82 INF01
86401 91 FIS01
86402 48 CHIM02
86403 82 IINF04
86404 78 IINF05
86405 62 FIS01
86406 63 FIS01
86407 87 MED18
86408 54 CHIM02
86409 69 FIS01
86410 58 BIO10
86411 44 BIO10
86412 80 IINF05
86413 14 AGR03
86414 23 AGR03
86415 10 AGR03
86416 88 CHIM02
86417 86 BIO10
86418 14 MED18
86419 99 INF01
86420 70 MAT01
86421 71 CHIM02
86422 85 INF01
86423 44 IINF04
86424 50 FIS01
86425 1 AGR03
86426 6 CHIM02
86427 56 IINF04
86428 32 AGR03
86429 91 CHIM02
86430 47 MED18
86431 98 IINF04
86432 71 FIS01
86433 30 MED18
86434 51 BIO10
86435 6 INF01
86436 2 IINF05
86437 96 CHIM02
86438 83 AGR03
86439 43 CHIM02
86440 100 CHIM02
86441 72 MED18
86442 74 INF01
86443 100 IINF04
86444 34 AGR03
86445 74 BIO10
86446 69 AGR03
86447 98 AGR03
86448 70 CHIM02
86449 32 IINF04
86450 38 MAT01
86451 55 MED18
86452 87 INF01
86453 8 CHIM02
86454 10 INGIND35
86455 87 IINF04
86456 85 CHIM02
86457 62 AGR03
86458 56 MED18
86459 20 MAT01
86460 96 BIO10
86461 21 INF01
86462 88 FIS01
86463 72 INF01
86464 50 MED18
86465 65 MAT01
86466 87 AGR03
86467 12 CHIM02
86468 82 INGIND35
86469 50 IINF04
86470 57 MED18
86471 71 BIO10
86472 41 FIS01
86473 6 AGR03
86474 11 FIS01
86475 90 AGR03
86476 99 FIS01
86477 66 IINF04
86478 70 IINF04
86479 76 FIS01
86480 83 FIS01
86481 36 BIO10
86482 14 CHIM02
86483 75 IINF04
86484 25 FIS01
86485 83 INF01
86486 64 BIO10
86487 54 IINF05
86488 56 IINF05
86489 10 MAT01
86490 98 IINF05
86491 54 BIO10
86492 97 INGIND35
86493 44 IINF04
86494 28 CHIM02
86495 58 IINF04
86496 74 IINF04
86497 84 IINF05
86498 50 MED18
86499 31 MED18
86500 14 BIO10
86501 93 FIS01
86502 18 IINF04
86503 81 CHIM02
86504 36 MED18
86505 26 MED18
86506 24 IINF04
86507 28 MAT01
86508 68 BIO10
86509 53 MED18
86510 56 INF01
86511 17 BIO10
86512 19 FIS01
86513 33 INGIND35
86514 88 BIO10
86515 80 FIS01
86516 40 INGIND35
86517 26 INF01
86518 18 MED18
86519 39 INF01
86520 99 FIS01
86521 71 IINF05
86522 25 FIS01
86523 77 IINF04
86524 37 BIO10
86525 78 INF01
86526 4 INF01
86527 21 FIS01
86528 52 FIS01
86529 82 IINF04
86530 36 FIS01
86531 99 MED18
86532 89 BIO10
86533 88 INF01
86534 18 INF01
86535 7 IINF04
86536 9 CHIM02
86537 81 INGIND35
86538 2 MED18
86539 30 MAT01
86540 60 IINF04
86541 39 IINF05
86542 37 AGR03
86543 51 IINF04
86544 88 IINF04
86545 39 FIS01
86546 33 INF01
86547 2 INGIND35
86548 66 BIO10
86549 53 MED18
86550 46 CHIM02
86551 52 IINF05
86552 65 AGR03
86553 29 INGIND35
86554 19 CHIM02
86555 66 INF01
86556 93 IINF05
86557 46 CHIM02
86558 64 BIO10
86559 10 AGR03
86560 95 IINF04
86561 92 IINF05
86562 8 IINF05
86563 13 MAT01
86564 9 BIO10
86565 83 IINF04
86566 99 BIO10
86567 95 FIS01
86568 16 BIO10
86569 9 MAT01
86570 24 IINF05
86571 17 BIO10
86572 63 CHIM02
86573 64 MED18
86574 32 BIO10
86575 87 FIS01
86576 99 BIO10
86577 98 FIS01
86578 88 CHIM02
86579 23 IINF05
86580 76 MAT01
86581 72 IINF05
86582 12 AGR03
86583 55 INF01
86584 58 MAT01
86585 21 FIS01
86586 99 AGR03
86587 7 MED18
86588 53 MED18
86589 35 FIS01
86590 22 MED18
86591 84 INF01
86592 85 CHIM02
86593 64 INGIND35
86594 83 BIO10
86595 83 INGIND35
86596 51 INF01
86597 18 IINF04
86598 49 AGR03
86599 4 AGR03
86600 32 IINF04
86601 98 CHIM02
86602 78 INGIND35
86603 75 AGR03
86604 33 INGIND35
86605 55 FIS01
86606 52 BIO10
86607 48 AGR03
86608 66 INGIND35
86609 63 FIS01
86610 97 CHIM02
86611 53 FIS01
86612 29 AGR03
86613 33 BIO10
86614 81 FIS01
86615 19 BIO10
86616 4 INGIND35
86617 99 INGIND35
86618 65 MAT01
86619 29 IINF05
86620 97 CHIM02
86621 78 IINF05
86622 28 FIS01
86623 32 FIS01
86624 6 MED18
86625 90 IINF04
86626 9 INF01
86627 29 FIS01
86628 36 IINF04
86629 56 INF01
86630 82 INF01
86631 43 CHIM02
86632 26 INGIND35
86633 40 MAT01
86634 45 FIS01
86635 69 INGIND35
86636 58 FIS01
86637 1 FIS01
