8356 INF01 1
67881 78 BIO10
67882 81 IINF05
67883 28 BIO10
67884 8 INGIND35
67885 49 MAT01
67886 70 MAT01
67887 69 INGIND35
67888 3 AGR03
67889 54 BIO10
67890 4 CHIM02
67891 79 AGR03
67892 82 AGR03
67893 65 AGR03
67894 24 INGIND35
67895 35 CHIM02
67896 76 INGIND35
67897 45 MED18
67898 64 IINF04
67899 89 CHIM02
67900 62 CHIM02
67901 16 IINF05
67902 1 IINF05
67903 59 AGR03
67904 55 IINF04
67905 41 IINF04
67906 62 AGR03
67907 50 INGIND35
67908 7 MAT01
67909 30 IINF05
67910 9 IINF04
67911 97 IINF05
67912 63 CHIM02
67913 52 CHIM02
67914 68 MAT01
67915 79 MED18
67916 87 IINF04
67917 24 BIO10
67918 49 BIO10
67919 75 MAT01
67920 79 INF01
67921 56 IINF04
67922 16 FIS01
67923 65 AGR03
67924 35 MED18
67925 19 INGIND35
67926 81 FIS01
67927 28 CHIM02
67928 49 MAT01
67929 28 BIO10
67930 56 MAT01
67931 91 INF01
67932 72 IINF05
67933 22 FIS01
67934 10 INGIND35
67935 52 MAT01
67936 27 AGR03
67937 93 MED18
67938 65 IINF04
67939 74 INF01
67940 26 IINF04
67941 58 IINF05
67942 37 INGIND35
67943 47 AGR03
67944 90 FIS01
67945 88 INGIND35
67946 2 CHIM02
67947 55 AGR03
67948 22 INF01
67949 99 INGIND35
67950 72 CHIM02
67951 95 BIO10
67952 42 IINF05
67953 4 MED18
67954 60 FIS01
67955 10 BIO10
67956 100 CHIM02
67957 73 AGR03
67958 64 BIO10
67959 53 IINF05
67960 94 MED18
67961 35 MAT01
67962 28 IINF04
67963 46 IINF04
67964 42 IINF04
67965 40 FIS01
67966 87 AGR03
67967 24 BIO10
67968 29 IINF05
67969 60 CHIM02
67970 94 IINF05
67971 49 MAT01
67972 92 IINF05
67973 66 MED18
67974 57 AGR03
67975 72 BIO10
67976 12 INF01
67977 91 BIO10
67978 77 AGR03
67979 70 CHIM02
67980 19 FIS01
67981 17 INGIND35
67982 53 INGIND35
67983 18 INGIND35
67984 32 INF01
67985 96 FIS01
67986 5 IINF04
67987 82 IINF05
67988 13 BIO10
67989 1 IINF04
67990 66 MED18
67991 36 MED18
67992 94 INF01
67993 92 AGR03
67994 54 BIO10
67995 22 IINF05
67996 56 INF01
67997 10 IINF05
67998 60 MED18
67999 43 FIS01
68000 28 BIO10
68001 61 IINF05
68002 43 IINF04
68003 79 FIS01
68004 23 IINF05
68005 41 INGIND35
68006 81 INF01
68007 9 CHIM02
68008 82 FIS01
68009 2 IINF05
68010 10 IINF04
68011 84 INF01
68012 38 IINF04
68013 63 IINF04
68014 19 INGIND35
68015 14 INGIND35
68016 31 MED18
68017 56 AGR03
68018 72 MED18
68019 15 BIO10
68020 96 MAT01
68021 52 FIS01
68022 41 MAT01
68023 51 IINF04
68024 60 IINF05
68025 9 FIS01
68026 72 CHIM02
68027 65 MAT01
68028 33 IINF04
68029 42 IINF05
68030 95 FIS01
68031 73 IINF05
68032 86 FIS01
68033 45 AGR03
68034 41 FIS01
68035 100 IINF05
68036 39 AGR03
68037 39 AGR03
68038 39 MED18
68039 19 CHIM02
68040 72 INGIND35
68041 100 BIO10
68042 72 IINF04
68043 37 FIS01
68044 74 CHIM02
68045 16 BIO10
68046 62 FIS01
68047 14 INF01
68048 98 CHIM02
68049 73 IINF04
68050 63 INF01
68051 68 AGR03
68052 16 MAT01
68053 22 CHIM02
68054 32 CHIM02
68055 13 CHIM02
68056 60 AGR03
68057 99 BIO10
68058 20 IINF04
68059 98 FIS01
68060 87 IINF05
68061 83 IINF05
68062 27 CHIM02
68063 80 CHIM02
68064 71 IINF05
68065 42 AGR03
68066 68 INF01
68067 38 AGR03
68068 17 BIO10
68069 23 AGR03
68070 72 CHIM02
68071 40 FIS01
68072 77 IINF05
68073 52 BIO10
68074 8 FIS01
68075 76 INF01
68076 97 FIS01
68077 26 CHIM02
68078 93 CHIM02
68079 12 INF01
68080 50 IINF04
68081 94 MAT01
68082 46 BIO10
68083 17 CHIM02
68084 97 FIS01
68085 74 BIO10
68086 74 IINF05
68087 95 IINF05
68088 54 AGR03
68089 71 BIO10
68090 86 BIO10
68091 78 FIS01
68092 79 INF01
68093 72 CHIM02
68094 33 BIO10
68095 41 CHIM02
68096 53 AGR03
68097 94 IINF05
68098 14 CHIM02
68099 35 MED18
68100 36 IINF04
68101 98 IINF04
68102 55 IINF05
68103 45 IINF04
68104 48 FIS01
68105 14 INF01
68106 51 CHIM02
68107 38 MAT01
68108 6 MED18
68109 99 INF01
68110 80 AGR03
68111 75 BIO10
68112 37 IINF04
68113 5 BIO10
68114 59 BIO10
68115 93 FIS01
68116 15 BIO10
68117 89 IINF05
68118 16 FIS01
68119 33 IINF04
68120 8 INGIND35
68121 1 BIO10
68122 31 MAT01
68123 16 INGIND35
68124 57 AGR03
68125 6 CHIM02
68126 21 CHIM02
68127 11 IINF05
68128 89 MAT01
68129 19 INGIND35
68130 98 IINF04
68131 24 INGIND35
68132 100 INGIND35
68133 31 IINF05
68134 67 INGIND35
68135 96 CHIM02
68136 96 IINF04
68137 52 IINF04
68138 36 CHIM02
68139 49 CHIM02
68140 77 INF01
68141 17 IINF04
68142 62 BIO10
68143 48 AGR03
68144 72 MED18
68145 58 CHIM02
68146 10 IINF05
68147 28 MED18
68148 41 IINF04
68149 89 MED18
68150 72 MED18
68151 94 CHIM02
68152 60 IINF05
68153 48 AGR03
68154 27 BIO10
68155 46 IINF05
68156 89 INF01
68157 33 CHIM02
68158 43 AGR03
68159 93 IINF04
68160 5 MED18
68161 38 INGIND35
68162 28 MAT01
68163 41 BIO10
68164 50 FIS01
68165 25 BIO10
68166 13 BIO10
68167 16 FIS01
68168 55 FIS01
68169 1 INF01
68170 82 BIO10
68171 29 IINF04
68172 95 CHIM02
68173 28 MED18
68174 31 MAT01
68175 47 INGIND35
68176 34 INF01
68177 55 BIO10
68178 55 BIO10
68179 25 MAT01
68180 44 FIS01
68181 64 IINF04
68182 20 MAT01
68183 60 MED18
68184 70 INF01
68185 19 MAT01
68186 52 INF01
68187 90 MAT01
68188 62 MAT01
68189 29 INF01
68190 42 CHIM02
68191 40 FIS01
68192 32 IINF05
68193 51 MED18
68194 65 MAT01
68195 48 IINF04
68196 6 BIO10
68197 41 INGIND35
68198 13 AGR03
68199 31 CHIM02
68200 55 AGR03
68201 27 BIO10
68202 85 IINF04
68203 30 FIS01
68204 49 BIO10
68205 9 CHIM02
68206 8 IINF04
68207 29 MAT01
68208 18 CHIM02
68209 36 IINF05
68210 47 FIS01
68211 47 INGIND35
68212 67 MED18
68213 26 IINF05
68214 56 FIS01
68215 70 BIO10
68216 58 FIS01
68217 71 INF01
68218 77 MED18
68219 77 AGR03
68220 27 BIO10
68221 42 IINF05
68222 91 IINF04
68223 57 MED18
68224 56 MAT01
68225 13 MAT01
68226 20 MAT01
68227 10 MAT01
68228 23 FIS01
68229 63 MAT01
68230 55 INGIND35
68231 25 MED18
68232 98 IINF04
68233 97 MAT01
68234 53 FIS01
68235 24 FIS01
68236 88 IINF05
68237 27 INF01
68238 68 IINF05
68239 94 MAT01
68240 93 CHIM02
68241 57 CHIM02
68242 23 FIS01
68243 32 IINF04
68244 56 BIO10
68245 1 IINF05
68246 56 IINF05
68247 67 AGR03
68248 61 IINF04
68249 37 MED18
68250 72 AGR03
68251 98 INGIND35
68252 2 MED18
68253 93 AGR03
68254 21 IINF04
68255 67 IINF04
68256 68 IINF04
68257 100 FIS01
68258 49 MED18
68259 74 MAT01
68260 87 AGR03
68261 97 IINF05
68262 6 MED18
68263 2 FIS01
68264 43 CHIM02
68265 97 INF01
68266 15 INGIND35
68267 40 INGIND35
68268 24 MED18
68269 98 MAT01
68270 6 IINF05
68271 81 AGR03
68272 100 INF01
68273 63 IINF04
68274 21 FIS01
68275 82 IINF05
68276 15 IINF05
68277 26 IINF05
68278 4 AGR03
68279 68 INF01
68280 83 MAT01
68281 29 MED18
68282 79 MAT01
68283 41 MED18
68284 40 FIS01
68285 29 FIS01
68286 81 MAT01
68287 45 IINF05
68288 37 FIS01
68289 41 IINF04
68290 69 MED18
68291 39 IINF05
68292 31 AGR03
68293 30 IINF05
68294 9 MAT01
68295 6 INF01
68296 46 AGR03
68297 13 MED18
68298 83 IINF04
68299 95 AGR03
68300 29 IINF04
68301 62 FIS01
68302 25 IINF05
68303 81 MED18
68304 36 AGR03
68305 1 AGR03
68306 14 FIS01
68307 44 IINF04
68308 96 MAT01
68309 47 INF01
68310 44 MED18
68311 13 MED18
68312 91 INF01
68313 57 AGR03
68314 42 FIS01
68315 1 CHIM02
68316 74 MAT01
68317 11 BIO10
68318 88 CHIM02
68319 91 INGIND35
68320 31 CHIM02
68321 95 MED18
68322 76 INF01
68323 29 MAT01
68324 19 AGR03
68325 6 MED18
68326 71 IINF04
68327 97 CHIM02
68328 77 MAT01
68329 45 IINF04
68330 48 INF01
68331 27 IINF05
68332 97 MAT01
68333 70 CHIM02
68334 77 CHIM02
68335 13 MED18
68336 60 IINF04
68337 81 INF01
68338 55 IINF05
68339 43 FIS01
68340 57 FIS01
68341 55 MED18
68342 12 MED18
68343 55 INGIND35
68344 20 IINF04
68345 12 CHIM02
68346 15 BIO10
68347 57 CHIM02
68348 41 INGIND35
68349 95 MAT01
68350 84 AGR03
68351 42 CHIM02
68352 50 MAT01
68353 9 INF01
68354 66 INF01
68355 14 CHIM02
68356 83 MAT01
68357 14 INGIND35
68358 12 INGIND35
68359 43 MED18
68360 69 IINF04
68361 9 IINF04
68362 95 AGR03
68363 9 BIO10
68364 70 FIS01
68365 47 MED18
68366 33 BIO10
68367 30 AGR03
68368 100 IINF05
68369 68 IINF04
68370 43 MED18
68371 96 FIS01
68372 70 FIS01
68373 54 INGIND35
68374 71 MAT01
68375 75 CHIM02
68376 12 BIO10
68377 57 INF01
68378 78 IINF05
68379 72 INGIND35
68380 46 IINF05
68381 26 IINF04
68382 28 MAT01
68383 75 CHIM02
68384 32 AGR03
68385 58 IINF05
68386 14 INGIND35
68387 3 CHIM02
68388 41 IINF05
68389 31 IINF05
68390 26 CHIM02
68391 2 INGIND35
68392 12 MED18
68393 88 MAT01
68394 22 IINF05
68395 44 INF01
68396 17 FIS01
68397 7 CHIM02
68398 4 CHIM02
68399 96 IINF04
68400 50 INF01
68401 52 IINF04
68402 1 IINF04
68403 80 INGIND35
68404 55 IINF04
68405 74 MAT01
68406 49 CHIM02
68407 70 FIS01
68408 82 INGIND35
68409 42 MAT01
68410 24 INF01
68411 77 MAT01
68412 66 CHIM02
68413 2 IINF04
68414 16 BIO10
68415 5 INGIND35
68416 25 CHIM02
68417 97 BIO10
68418 36 MAT01
68419 100 AGR03
68420 97 CHIM02
68421 3 INF01
68422 47 INGIND35
68423 69 IINF04
68424 31 INGIND35
68425 95 CHIM02
68426 91 AGR03
68427 81 INGIND35
68428 25 IINF04
68429 67 IINF04
68430 40 IINF04
68431 64 IINF04
68432 83 IINF04
68433 74 FIS01
68434 91 IINF05
68435 18 IINF05
68436 25 IINF04
68437 80 IINF04
68438 42 CHIM02
68439 86 INF01
68440 72 IINF04
68441 87 MAT01
68442 60 FIS01
68443 58 MED18
68444 6 MED18
68445 28 FIS01
68446 40 IINF04
68447 81 FIS01
68448 95 INGIND35
68449 7 AGR03
68450 22 MED18
68451 21 AGR03
68452 27 INGIND35
68453 37 MED18
68454 33 MAT01
68455 83 CHIM02
68456 5 IINF05
68457 91 CHIM02
68458 46 INF01
68459 17 IINF04
68460 47 BIO10
68461 5 IINF05
68462 32 FIS01
68463 32 INF01
68464 49 IINF04
68465 9 INF01
68466 67 FIS01
68467 45 INGIND35
68468 23 AGR03
68469 84 IINF04
68470 89 IINF05
68471 23 IINF04
68472 24 INF01
68473 4 MAT01
68474 85 IINF04
68475 30 IINF04
68476 91 IINF05
68477 97 CHIM02
68478 46 FIS01
68479 36 IINF05
68480 98 FIS01
68481 37 FIS01
68482 8 AGR03
68483 60 CHIM02
68484 98 IINF05
68485 66 IINF04
68486 22 AGR03
68487 61 BIO10
68488 9 MAT01
68489 29 INGIND35
68490 89 IINF05
68491 42 AGR03
68492 54 BIO10
68493 57 MED18
68494 3 MED18
68495 37 IINF04
68496 72 IINF04
68497 6 BIO10
68498 57 INF01
68499 60 INF01
68500 34 MAT01
68501 52 MED18
68502 80 INF01
68503 36 IINF04
68504 84 AGR03
68505 57 AGR03
68506 88 MED18
68507 31 CHIM02
68508 28 IINF04
68509 45 IINF05
68510 10 INGIND35
68511 31 FIS01
68512 93 CHIM02
68513 98 MED18
68514 64 MAT01
68515 76 FIS01
68516 50 FIS01
68517 87 BIO10
68518 75 MAT01
68519 74 IINF05
68520 9 INF01
68521 58 AGR03
68522 75 INGIND35
68523 76 AGR03
68524 14 MED18
68525 4 INGIND35
68526 72 IINF05
68527 10 CHIM02
68528 31 FIS01
68529 9 MAT01
68530 89 CHIM02
68531 98 AGR03
68532 96 INF01
68533 26 IINF05
68534 55 CHIM02
68535 55 MED18
68536 64 BIO10
68537 74 CHIM02
68538 9 BIO10
68539 29 CHIM02
68540 13 MAT01
68541 89 MAT01
68542 15 IINF05
68543 29 MED18
68544 95 CHIM02
68545 66 IINF04
68546 56 AGR03
68547 90 IINF05
68548 50 BIO10
68549 68 CHIM02
68550 58 MED18
68551 12 AGR03
68552 84 MED18
68553 34 INGIND35
68554 40 MED18
68555 51 IINF04
68556 54 FIS01
68557 19 IINF05
68558 42 IINF05
68559 100 IINF05
68560 50 AGR03
68561 94 FIS01
68562 46 IINF04
68563 24 MAT01
68564 61 MAT01
68565 3 BIO10
68566 12 BIO10
68567 94 AGR03
68568 99 AGR03
68569 68 MED18
68570 95 IINF04
68571 96 FIS01
68572 46 CHIM02
68573 62 IINF04
68574 91 IINF05
68575 42 INGIND35
68576 22 FIS01
68577 75 IINF05
68578 44 IINF04
68579 73 BIO10
68580 35 FIS01
68581 11 IINF05
68582 35 MAT01
68583 87 BIO10
68584 100 MAT01
68585 85 BIO10
68586 76 FIS01
68587 66 INF01
68588 10 INGIND35
68589 23 CHIM02
68590 76 BIO10
68591 38 FIS01
68592 66 AGR03
68593 11 INF01
68594 52 IINF05
68595 35 FIS01
68596 21 IINF05
68597 78 BIO10
68598 3 IINF05
68599 17 FIS01
68600 9 INGIND35
68601 82 INGIND35
68602 67 FIS01
68603 96 AGR03
68604 46 INGIND35
68605 70 INGIND35
68606 70 IINF05
68607 6 IINF05
68608 77 MED18
68609 8 FIS01
68610 97 FIS01
68611 97 IINF05
68612 15 INGIND35
68613 81 BIO10
68614 97 INF01
68615 94 MAT01
68616 73 AGR03
68617 3 MAT01
68618 73 FIS01
68619 54 INF01
68620 41 IINF05
68621 2 MAT01
68622 62 AGR03
68623 43 MAT01
68624 91 INF01
68625 22 FIS01
68626 95 BIO10
68627 22 AGR03
68628 25 MED18
68629 31 FIS01
68630 44 BIO10
68631 6 FIS01
68632 2 CHIM02
68633 34 FIS01
68634 29 FIS01
68635 82 CHIM02
68636 74 FIS01
68637 58 INGIND35
68638 12 BIO10
68639 4 MED18
68640 15 AGR03
68641 34 AGR03
68642 19 CHIM02
68643 76 IINF04
68644 31 CHIM02
68645 81 FIS01
68646 23 AGR03
68647 56 BIO10
68648 66 INGIND35
68649 45 MAT01
68650 1 MED18
68651 18 CHIM02
68652 73 FIS01
68653 99 IINF05
68654 57 AGR03
68655 16 CHIM02
68656 43 IINF04
68657 76 MAT01
68658 68 CHIM02
68659 64 CHIM02
68660 46 AGR03
68661 51 MED18
68662 85 INF01
68663 11 CHIM02
68664 39 BIO10
68665 62 AGR03
68666 63 FIS01
68667 96 CHIM02
68668 72 FIS01
68669 22 FIS01
68670 30 BIO10
68671 62 INGIND35
68672 78 MAT01
68673 3 MED18
68674 65 BIO10
68675 94 IINF05
68676 78 CHIM02
68677 50 BIO10
68678 18 MAT01
68679 75 BIO10
68680 67 MED18
68681 100 INF01
68682 22 INGIND35
68683 18 INF01
68684 40 MAT01
68685 15 MAT01
68686 31 CHIM02
68687 15 INGIND35
68688 92 BIO10
68689 69 MAT01
68690 33 CHIM02
68691 5 INF01
68692 36 IINF05
68693 47 INF01
68694 16 IINF05
68695 85 MED18
68696 97 CHIM02
68697 57 FIS01
68698 27 MED18
68699 3 MED18
68700 58 AGR03
68701 34 IINF05
68702 19 IINF05
68703 47 AGR03
68704 4 MAT01
68705 64 BIO10
68706 43 BIO10
68707 90 MED18
68708 70 BIO10
68709 23 FIS01
68710 99 IINF04
68711 86 AGR03
68712 65 MED18
68713 78 AGR03
68714 91 BIO10
68715 41 IINF05
68716 35 AGR03
68717 20 BIO10
68718 42 INGIND35
68719 52 INGIND35
68720 23 IINF05
68721 19 FIS01
68722 91 MAT01
68723 18 IINF04
68724 47 CHIM02
68725 38 FIS01
68726 20 MAT01
68727 71 CHIM02
68728 19 INF01
68729 94 MAT01
68730 25 AGR03
68731 33 AGR03
68732 38 MED18
68733 57 MAT01
68734 81 AGR03
68735 75 FIS01
68736 95 FIS01
68737 45 CHIM02
68738 74 CHIM02
68739 4 FIS01
68740 52 IINF05
68741 82 FIS01
68742 95 INF01
68743 11 IINF05
68744 37 CHIM02
68745 46 CHIM02
68746 83 BIO10
68747 1 INGIND35
68748 58 MED18
68749 15 INGIND35
68750 78 BIO10
68751 75 MED18
68752 47 MAT01
68753 97 FIS01
68754 68 IINF04
68755 46 MAT01
68756 51 AGR03
68757 100 FIS01
68758 85 INF01
68759 92 IINF04
68760 38 BIO10
68761 39 MED18
68762 29 BIO10
68763 36 MAT01
68764 65 MAT01
68765 68 CHIM02
68766 81 CHIM02
68767 62 BIO10
68768 60 MAT01
68769 74 IINF05
68770 61 BIO10
68771 19 FIS01
68772 40 BIO10
68773 1 MED18
68774 55 AGR03
68775 79 INF01
68776 6 BIO10
68777 70 BIO10
68778 48 BIO10
68779 33 CHIM02
68780 35 BIO10
68781 25 BIO10
68782 66 INF01
68783 26 CHIM02
68784 83 AGR03
68785 77 MED18
68786 47 IINF04
68787 2 MED18
68788 87 CHIM02
68789 8 INF01
68790 45 BIO10
68791 45 MED18
68792 88 INF01
68793 44 BIO10
68794 43 MAT01
68795 70 IINF04
68796 77 FIS01
68797 17 BIO10
68798 66 INGIND35
68799 71 IINF05
68800 45 BIO10
68801 28 IINF04
68802 2 AGR03
68803 69 CHIM02
68804 10 BIO10
68805 68 MAT01
68806 65 BIO10
68807 72 IINF05
68808 20 BIO10
68809 74 INF01
68810 97 MAT01
68811 37 INGIND35
68812 12 CHIM02
68813 1 IINF05
68814 31 BIO10
68815 82 IINF05
68816 73 MED18
68817 25 CHIM02
68818 6 INGIND35
68819 96 AGR03
68820 1 INGIND35
68821 22 AGR03
68822 81 INF01
68823 8 IINF05
68824 19 IINF04
68825 89 AGR03
68826 22 CHIM02
68827 28 BIO10
68828 41 IINF04
68829 47 IINF04
68830 24 MED18
68831 30 INGIND35
68832 54 MAT01
68833 40 IINF05
68834 65 AGR03
68835 43 IINF04
68836 12 IINF05
68837 6 BIO10
68838 80 INF01
68839 8 IINF05
68840 97 CHIM02
68841 36 IINF05
68842 95 MAT01
68843 43 INF01
68844 29 INGIND35
68845 92 AGR03
68846 14 INGIND35
68847 38 AGR03
68848 94 MED18
68849 78 IINF04
68850 75 MED18
68851 59 FIS01
68852 17 FIS01
68853 75 AGR03
68854 15 FIS01
68855 86 IINF05
68856 53 FIS01
68857 94 IINF05
68858 97 INGIND35
68859 36 IINF04
68860 21 IINF05
68861 28 MAT01
68862 70 INGIND35
68863 63 CHIM02
68864 100 INGIND35
68865 77 FIS01
68866 31 IINF05
68867 66 AGR03
68868 86 IINF05
68869 96 CHIM02
68870 22 AGR03
68871 94 INF01
68872 43 INF01
68873 2 INF01
68874 5 IINF05
68875 28 MED18
68876 95 AGR03
68877 65 AGR03
68878 4 FIS01
68879 4 INF01
68880 100 MED18
68881 81 MAT01
68882 13 IINF04
68883 28 CHIM02
68884 79 AGR03
68885 49 IINF05
68886 18 INF01
68887 45 MED18
68888 90 CHIM02
68889 34 MED18
68890 79 IINF05
68891 10 CHIM02
68892 59 INF01
68893 28 IINF05
68894 57 CHIM02
68895 64 IINF04
68896 70 IINF04
68897 96 FIS01
68898 23 IINF04
68899 24 FIS01
68900 48 CHIM02
68901 29 IINF04
68902 36 FIS01
68903 37 INGIND35
68904 64 MAT01
68905 58 INGIND35
68906 36 FIS01
68907 84 CHIM02
68908 53 IINF04
68909 64 AGR03
68910 22 MED18
68911 35 BIO10
68912 32 BIO10
68913 78 BIO10
68914 25 MAT01
68915 58 BIO10
68916 85 MAT01
68917 39 AGR03
68918 10 BIO10
68919 22 MAT01
68920 68 FIS01
68921 36 IINF04
68922 50 IINF05
68923 70 CHIM02
68924 23 BIO10
68925 92 FIS01
68926 76 INGIND35
68927 3 CHIM02
68928 85 IINF04
68929 13 FIS01
68930 4 INF01
68931 20 IINF04
68932 40 BIO10
68933 14 MED18
68934 84 INGIND35
68935 53 IINF05
68936 83 MED18
68937 98 INF01
68938 19 MED18
68939 30 BIO10
68940 84 INGIND35
68941 68 INGIND35
68942 46 MED18
68943 6 MAT01
68944 78 BIO10
68945 54 BIO10
68946 96 MED18
68947 98 IINF04
68948 45 CHIM02
68949 8 AGR03
68950 1 INGIND35
68951 66 MED18
68952 26 INF01
68953 95 INF01
68954 51 MAT01
68955 70 FIS01
68956 75 CHIM02
68957 14 BIO10
68958 97 FIS01
68959 6 MAT01
68960 70 MAT01
68961 94 INGIND35
68962 16 MED18
68963 36 IINF05
68964 14 IINF04
68965 75 BIO10
68966 58 BIO10
68967 70 FIS01
68968 63 AGR03
68969 21 INGIND35
68970 79 CHIM02
68971 49 MAT01
68972 49 BIO10
68973 25 CHIM02
68974 17 AGR03
68975 58 FIS01
68976 8 MED18
68977 39 MAT01
68978 94 CHIM02
68979 7 CHIM02
68980 20 MED18
68981 51 IINF04
68982 43 AGR03
68983 48 INGIND35
68984 41 CHIM02
68985 35 CHIM02
68986 59 MED18
68987 3 FIS01
68988 79 IINF05
68989 99 CHIM02
68990 44 INF01
68991 31 INGIND35
68992 51 MED18
68993 46 AGR03
68994 62 IINF04
68995 42 IINF04
68996 71 INGIND35
68997 5 IINF04
68998 63 INF01
68999 86 BIO10
69000 33 FIS01
69001 78 INF01
69002 70 AGR03
69003 91 CHIM02
69004 42 INGIND35
69005 58 FIS01
69006 45 IINF05
69007 29 CHIM02
69008 22 INF01
69009 95 FIS01
69010 98 MED18
69011 86 IINF04
69012 74 FIS01
69013 75 MED18
69014 2 IINF05
69015 13 CHIM02
69016 98 MED18
69017 92 MAT01
69018 82 FIS01
69019 97 INGIND35
69020 58 FIS01
69021 37 IINF05
69022 87 INGIND35
69023 1 INF01
69024 23 AGR03
69025 98 FIS01
69026 35 AGR03
69027 13 INF01
69028 8 INGIND35
69029 44 MAT01
69030 92 IINF05
69031 34 AGR03
69032 43 INGIND35
69033 23 CHIM02
69034 24 MED18
69035 80 AGR03
69036 86 AGR03
69037 2 BIO10
69038 32 IINF05
69039 29 MAT01
69040 85 CHIM02
69041 13 CHIM02
69042 22 FIS01
69043 38 FIS01
69044 2 CHIM02
69045 20 IINF05
69046 14 IINF04
69047 94 AGR03
69048 93 CHIM02
69049 35 IINF04
69050 39 FIS01
69051 4 INF01
69052 98 INF01
69053 15 AGR03
69054 63 FIS01
69055 61 INF01
69056 68 MAT01
69057 6 IINF05
69058 57 MAT01
69059 45 FIS01
69060 80 INGIND35
69061 70 IINF04
69062 32 FIS01
69063 18 MED18
69064 10 IINF05
69065 5 INF01
69066 27 FIS01
69067 29 BIO10
69068 17 MAT01
69069 78 INF01
69070 43 MED18
69071 4 FIS01
69072 55 IINF05
69073 1 INGIND35
69074 3 AGR03
69075 39 BIO10
69076 90 MED18
69077 56 MED18
69078 33 IINF05
69079 93 BIO10
69080 65 IINF05
69081 53 FIS01
69082 86 IINF04
69083 32 FIS01
69084 71 AGR03
69085 27 CHIM02
69086 26 IINF04
69087 97 FIS01
69088 56 MED18
69089 30 CHIM02
69090 81 FIS01
69091 4 AGR03
69092 4 CHIM02
69093 24 MAT01
69094 96 IINF04
69095 21 BIO10
69096 7 IINF04
69097 9 AGR03
69098 46 BIO10
69099 18 MED18
69100 98 CHIM02
69101 53 MED18
69102 37 MED18
69103 52 AGR03
69104 57 MED18
69105 89 AGR03
69106 93 IINF04
69107 7 INGIND35
69108 31 INGIND35
69109 18 FIS01
69110 74 BIO10
69111 68 INGIND35
69112 19 FIS01
69113 73 IINF05
69114 62 INGIND35
69115 14 CHIM02
69116 29 AGR03
69117 91 MED18
69118 45 FIS01
69119 22 FIS01
69120 26 INF01
69121 94 FIS01
69122 75 FIS01
69123 77 IINF05
69124 99 IINF04
69125 35 BIO10
69126 80 CHIM02
69127 26 INGIND35
69128 20 IINF05
69129 9 AGR03
69130 77 INF01
69131 23 CHIM02
69132 33 AGR03
69133 80 INF01
69134 66 BIO10
69135 73 INF01
69136 65 INGIND35
69137 47 MED18
69138 98 FIS01
69139 83 FIS01
69140 80 CHIM02
69141 90 MED18
69142 9 CHIM02
69143 79 BIO10
69144 65 CHIM02
69145 66 MAT01
69146 94 FIS01
69147 23 INF01
69148 3 IINF05
69149 39 BIO10
69150 7 IINF04
69151 73 IINF05
69152 40 FIS01
69153 50 IINF04
69154 72 IINF05
69155 2 INF01
69156 50 INGIND35
69157 94 CHIM02
69158 93 FIS01
69159 42 FIS01
69160 81 INF01
69161 58 MED18
69162 54 FIS01
69163 46 INF01
69164 40 IINF05
69165 57 FIS01
69166 24 FIS01
69167 71 MAT01
69168 91 MAT01
69169 46 IINF04
69170 81 AGR03
69171 25 FIS01
69172 61 FIS01
69173 58 AGR03
69174 82 BIO10
69175 13 INF01
69176 85 BIO10
69177 90 CHIM02
69178 77 INF01
69179 38 MED18
69180 3 IINF04
69181 12 INGIND35
69182 60 INGIND35
69183 39 MED18
69184 57 AGR03
69185 89 IINF04
69186 100 INGIND35
69187 48 MED18
69188 70 INGIND35
69189 4 AGR03
69190 64 IINF04
69191 13 MED18
69192 18 INGIND35
69193 97 AGR03
69194 12 FIS01
69195 91 MAT01
69196 76 INF01
69197 21 MAT01
69198 96 MAT01
69199 18 BIO10
69200 13 INF01
69201 22 IINF04
69202 47 INF01
69203 95 BIO10
69204 98 FIS01
69205 54 AGR03
69206 36 INF01
69207 52 AGR03
69208 13 BIO10
69209 1 IINF05
69210 86 MAT01
69211 78 AGR03
69212 21 MAT01
69213 17 MED18
69214 100 MED18
69215 99 FIS01
69216 80 INGIND35
69217 84 FIS01
69218 11 BIO10
69219 64 MAT01
69220 63 AGR03
69221 65 BIO10
69222 64 FIS01
69223 97 INF01
69224 1 MED18
69225 70 BIO10
69226 42 IINF04
69227 5 CHIM02
69228 39 IINF04
69229 36 INGIND35
69230 61 IINF05
69231 52 BIO10
69232 68 INF01
69233 6 AGR03
69234 79 IINF05
69235 61 CHIM02
69236 54 IINF05
69237 37 INF01
